Data File Name,2100 expert_High Sensitivity DNA Assay_DE54700632_2019-09-05_14-26-31_manual_integration.xad
Data File Path,E:\201905_exports
Date Created,"Thursday, September 05, 2019 9:26:30 PM"
Date Last Modified,"Tuesday, November 03, 2020 12:54:25 AM"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,High Sensitivity DNA
Assay Path,C:\Program Files\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,High Sensitivity DNA Assay
Assay Version,1.03
 
Number of Samples Run,11
 
Sample Name,Ladder
Number of Events,2121
 
Time,Value
40.6,0.5090361
40.65,0.477283
40.7,0.5000369
40.75,0.5010883
40.8,0.488292
40.85,0.5562041
40.9,0.5654978
40.95,0.4288474
41,0.2162725
41.05,-8.618374E-02
41.1,-0.280668
41.15,-0.4458557
41.2,-0.2830306
41.25,-7.892586E-02
41.3,1.424665E-02
41.35,-6.504229E-02
41.4,-0.1542311
41.45,-0.1557602
41.5,1.824771E-02
41.55,0.0125668
41.6,-1.192167E-02
41.65,-0.1085652
41.7,-0.1043256
41.75,-2.134348E-02
41.8,9.206957E-02
41.85,0.228107
41.9,0.2744352
41.95,0.3390829
42,0.3944374
42.05,0.4914913
42.1,0.5760418
42.15,0.5318655
42.2,0.4303704
42.25,0.2998661
42.3,0.163164
42.35,-3.600357E-02
42.4,-4.266449E-02
42.45,0.1471487
42.5,0.5264294
42.55,1.181237
42.6,2.544696
42.65,5.446165
42.7,10.94877
42.75,19.77257
42.8,31.96367
42.85,46.55926
42.9,61.31461
42.95,73.1535
43,79.58282
43.05,78.16203
43.1,69.58989
43.15,55.87545
43.2,40.49393
43.25,26.37238
43.3,15.43713
43.35,8.308617
43.4,4.41008
43.45,2.535817
43.5,1.636178
43.55,1.168274
43.6,0.866882
43.65,0.6234131
43.7,0.4831628
43.75,0.4980704
43.8,0.5520113
43.85,0.5740539
43.9,0.5722591
43.95,0.6448749
44,0.6482207
44.05,0.673564
44.1,0.7284123
44.15,0.7840522
44.2,0.7967132
44.25,0.778866
44.3,0.7141068
44.35,0.6875054
44.4,0.6525025
44.45,0.6172385
44.5,0.6423517
44.55,0.654389
44.6,0.658186
44.65,0.6455689
44.7,0.7193977
44.75,0.8466091
44.8,0.9288249
44.85,1.196921
44.9,1.915188
44.95,3.500056
45,7.125755
45.05,14.14045
45.1,25.53979
45.15,41.37452
45.2,60.47819
45.25,79.4323
45.3,93.88896
45.35,100.0984
45.4,96.08852
45.45,82.89118
45.5,63.684
45.55,43.59689
45.6,26.30117
45.65,14.33519
45.7,7.3918
45.75,4.221581
45.8,2.97601
45.85,2.556364
45.9,2.19786
45.95,2.005937
46,1.85778
46.05,1.704442
46.1,1.563596
46.15,1.404011
46.2,1.301215
46.25,1.248528
46.3,1.262793
46.35,1.240945
46.4,1.248221
46.45,1.088084
46.5,0.8059428
46.55,0.6668527
46.6,0.6557862
46.65,0.6368506
46.7,0.6529918
46.75,0.7374816
46.8,0.7824267
46.85,0.718275
46.9,0.7568316
46.95,0.809617
47,0.8262074
47.05,0.7693453
47.1,0.718501
47.15,0.719481
47.2,0.6819394
47.25,0.768757
47.3,0.8238962
47.35,0.9688097
47.4,1.055524
47.45,1.181945
47.5,1.198148
47.55,1.139672
47.6,1.02401
47.65,0.8575552
47.7,0.7197884
47.75,0.7392774
47.8,0.7681012
47.85,0.7506358
47.9,0.717101
47.95,0.6530825
48,0.5124681
48.05,0.3809616
48.1,0.3414539
48.15,0.336317
48.2,0.3480715
48.25,0.4016698
48.3,0.5630934
48.35,0.6436157
48.4,0.7538013
48.45,0.7712479
48.5,0.7788353
48.55,0.7392893
48.6,0.6611356
48.65,0.5898378
48.7,0.5741945
48.75,0.7095832
48.8,0.8443912
48.85,0.9653455
48.9,1.070094
48.95,0.9815891
49,0.5822157
49.05,0.2694614
49.1,-2.354265E-02
49.15,-9.881341E-02
49.2,-0.2228291
49.25,-3.311811E-02
49.3,0.1202869
49.35,7.050902E-02
49.4,4.750162E-02
49.45,8.454303E-02
49.5,0.1088567
49.55,0.1391369
49.6,0.1612506
49.65,0.1466974
49.7,9.803917E-02
49.75,0.1181706
49.8,0.1721203
49.85,0.2796886
49.9,0.3858523
49.95,0.4975223
50,0.6965904
50.05,0.8437105
50.1,0.9340845
50.15,0.8819844
50.2,0.9031509
50.25,0.7956727
50.3,0.6296219
50.35,0.4408556
50.4,0.4179938
50.45,0.9945031
50.5,3.061249
50.55,8.223166
50.6,18.56065
50.65,35.9101
50.7,59.74834
50.75,87.41041
50.8,113.1668
50.85,129.7537
50.9,131.5498
50.95,118.1006
51,93.83112
51.05,65.53572
51.1,40.26008
51.15,22.11905
51.2,11.3752
51.25,6.360761
51.3,4.567013
51.35,3.770607
51.4,3.090922
51.45,2.547796
51.5,2.13251
51.55,1.829803
51.6,1.894067
51.65,1.996317
51.7,1.883189
51.75,1.657059
51.8,1.460316
51.85,1.194117
51.9,1.07974
51.95,0.9871181
52,0.8136621
52.05,0.5333353
52.1,0.3652533
52.15,0.2461166
52.2,0.1842977
52.25,0.2597882
52.3,0.4007171
52.35,0.481757
52.4,0.4599617
52.45,0.3667875
52.5,0.2677113
52.55,0.2884841
52.6,0.3467101
52.65,0.547157
52.7,0.6529244
52.75,0.7013977
52.8,0.6051409
52.85,0.7088121
52.9,0.7403031
52.95,0.6762477
53,0.5476165
53.05,0.4259724
53.1,0.3508421
53.15,0.3027604
53.2,0.3905408
53.25,0.4897521
53.3,0.5653298
53.35,0.5545914
53.4,0.5044457
53.45,0.312717
53.5,0.2548998
53.55,9.852062E-02
53.6,0.294478
53.65,0.3997427
53.7,0.4895452
53.75,0.5568688
53.8,0.6531265
53.85,0.6104408
53.9,0.4955104
53.95,0.4204446
54,0.2956751
54.05,0.2354037
54.1,0.3240071
54.15,0.4990538
54.2,0.5609851
54.25,0.5312265
54.3,0.4587906
54.35,0.3811116
54.4,0.1829499
54.45,0.2052618
54.5,0.1194026
54.55,0.1441036
54.6,0.1216423
54.65,0.1336693
54.7,0.1593356
54.75,0.1576082
54.8,8.994716E-02
54.85,8.419389E-02
54.9,6.572469E-02
54.95,7.693547E-02
55,8.386948E-02
55.05,5.108871E-02
55.1,4.428947E-02
55.15,0.4403063
55.2,2.261824
55.25,7.206623
55.3,18.0626
55.35,36.82904
55.4,63.52004
55.45,94.74866
55.5,124.3431
55.55,144.5665
55.6,149.4266
55.65,137.4097
55.7,111.9742
55.75,80.26736
55.8,50.25912
55.85,27.70964
55.9,13.96294
55.95,7.348934
56,5.04273
56.05,4.512988
56.1,4.066434
56.15,3.542399
56.2,3.000231
56.25,2.729282
56.3,2.36561
56.35,2.266875
56.4,2.270191
56.45,2.191332
56.5,1.963084
56.55,1.737399
56.6,1.639884
56.65,1.590994
56.7,1.545315
56.75,1.378245
56.8,1.135764
56.85,0.8506526
56.9,0.6173921
56.95,0.5871884
57,0.67349
57.05,0.8313295
57.1,0.7923529
57.15,0.589792
57.2,0.4364825
57.25,0.2383668
57.3,0.1744397
57.35,0.2229175
57.4,0.2956763
57.45,0.3073149
57.5,0.2052638
57.55,0.1794353
57.6,0.1470844
57.65,0.1248059
57.7,8.183208E-02
57.75,-1.497275E-02
57.8,-0.2170481
57.85,-0.239986
57.9,-0.2490941
57.95,-0.1272832
58,-9.752941E-02
58.05,-3.780795E-02
58.1,-5.031607E-02
58.15,-0.1243863
58.2,-0.1416221
58.25,-0.0656084
58.3,-3.359425E-02
58.35,-2.503675E-02
58.4,-0.1231738
58.45,-0.3295318
58.5,-0.5006577
58.55,-0.509401
58.6,-0.3674106
58.65,-0.3471857
58.7,-0.3653111
58.75,-0.449013
58.8,-0.5500942
58.85,-0.5968132
58.9,-0.4351285
58.95,-0.3871487
59,-0.4263546
59.05,-0.5688992
59.1,-0.6395199
59.15,-0.6781213
59.2,-0.6410743
59.25,-0.5221249
59.3,-0.4448115
59.35,-0.3782184
59.4,-0.2872548
59.45,-0.1539157
59.5,-0.1144439
59.55,-0.1566619
59.6,-0.3523428
59.65,-0.397148
59.7,-0.3309795
59.75,-0.1858141
59.8,0.2951626
59.85,2.010519
59.9,6.860532
59.95,17.8353
60,37.21546
60.05,65.62805
60.1,99.9155
60.15,133.8085
60.2,159.7439
60.25,171.2873
60.3,164.4138
60.35,141.0974
60.4,108.1266
60.45,73.23518
60.5,43.62086
60.55,23.71787
60.6,12.74266
60.65,7.681232
60.7,5.589226
60.75,4.961974
60.8,4.265121
60.85,3.566628
60.9,3.067607
60.95,2.715314
61,2.413797
61.05,2.20105
61.1,1.857229
61.15,1.473053
61.2,1.168816
61.25,0.9685383
61.3,0.9633379
61.35,1.023408
61.4,1.087893
61.45,1.095111
61.5,0.8958262
61.55,0.7096945
61.6,0.4676338
61.65,0.3460517
61.7,0.2968923
61.75,0.2994217
61.8,0.2506386
61.85,0.1813033
61.9,0.1212105
61.95,0.1435777
62,0.1984565
62.05,0.247004
62.1,0.3081489
62.15,0.2034432
62.2,9.066899E-02
62.25,-0.0572063
62.3,-7.064456E-02
62.35,-7.571235E-02
62.4,-0.1686253
62.45,-0.3537457
62.5,-0.538205
62.55,-0.6731895
62.6,-0.708484
62.65,-0.6549333
62.7,-0.5872887
62.75,-0.6070345
62.8,-0.7277734
62.85,-0.7923853
62.9,-0.9394072
62.95,-0.9994339
63,-1.032588
63.05,-0.9427063
63.1,-0.9606543
63.15,-1.07833
63.2,-1.128842
63.25,-1.050096
63.3,-1.060441
63.35,-0.9118683
63.4,-0.8082506
63.45,-0.7922155
63.5,-0.8186865
63.55,-0.6989995
63.6,-0.5640196
63.65,-0.4150522
63.7,-0.3302313
63.75,-0.4022861
63.8,-0.5595827
63.85,-0.7008083
63.9,-0.607353
63.95,-0.6026158
64,-0.4981694
64.05,-0.5112892
64.1,-0.6577065
64.15,-0.8306087
64.2,-0.8503604
64.25,-0.8886626
64.3,-0.9222091
64.35,-0.9423592
64.4,-0.8532659
64.45,-0.8654074
64.5,-0.9229934
64.55,-0.9013644
64.6,-0.93472
64.65,-0.974142
64.7,-0.9473144
64.75,-0.8061336
64.8,-0.7388469
64.85,-0.5905976
64.9,-0.4816777
64.95,-0.4726777
65,-0.5450471
65.05,-0.6429151
65.1,-0.6470178
65.15,-0.6267942
65.2,-0.6649925
65.25,-0.7392341
65.3,-0.8786789
65.35,-0.9125309
65.4,-0.8636146
65.45,-0.7620375
65.5,-0.740022
65.55,-0.8326518
65.6,-0.8231612
65.65,-0.8893976
65.7,-0.8221519
65.75,-0.8029916
65.8,-0.6974745
65.85,-0.7561766
65.9,-0.8624289
65.95,-0.8812109
66,-0.696709
66.05,-0.3475279
66.1,0.184413
66.15,0.6006755
66.2,0.6687081
66.25,0.4845679
66.3,0.2008191
66.35,0.1638337
66.4,0.5046333
66.45,1.144492
66.5,1.910146
66.55,2.646642
66.6,3.131661
66.65,3.468788
66.7,3.482954
66.75,3.355113
66.8,2.862194
66.85,2.504314
66.9,2.029335
66.95,1.595857
67,1.131987
67.05,0.7782813
67.1,0.4166249
67.15,8.483382E-02
67.2,-0.1137909
67.25,-0.2984192
67.3,-0.3055759
67.35,-0.2751366
67.4,-6.852131E-02
67.45,3.786935E-02
67.5,1.091087E-03
67.55,-0.2501212
67.6,-0.5149497
67.65,-0.6344351
67.7,-0.7106146
67.75,-0.7545507
67.8,-0.8213813
67.85,-0.9765908
67.9,-1.179311
67.95,-1.266041
68,-1.183568
68.05,-1.079763
68.1,-1.076973
68.15,-1.078866
68.2,-1.017703
68.25,-1.008188
68.3,-1.08543
68.35,-1.094739
68.4,-1.186956
68.45,-1.090029
68.5,-1.009256
68.55,-0.7745327
68.6,-0.6708024
68.65,-0.5836461
68.7,-0.5005852
68.75,-0.3781674
68.8,-0.3597748
68.85,-0.3669511
68.9,4.183219E-02
68.95,1.776153
69,7.077912
69.05,17.44557
69.1,34.83366
69.15,61.19849
69.2,94.41203
69.25,130.9656
69.3,163.1181
69.35,185.0577
69.4,193.7119
69.45,186.4492
69.5,165.726
69.55,135.2833
69.6,101.259
69.65,69.35447
69.7,43.78942
69.75,26.78157
69.8,16.88431
69.85,11.80378
69.9,9.097898
69.95,7.960342
70,7.184243
70.05,6.274763
70.1,5.451073
70.15,4.81792
70.2,4.1505
70.25,3.517237
70.3,3.090938
70.35,2.851061
70.4,2.453695
70.45,2.144196
70.5,2.04157
70.55,1.945978
70.6,1.824046
70.65,1.719062
70.7,1.503029
70.75,1.247235
70.8,0.9781112
70.85,0.8840042
70.9,0.7939188
70.95,0.7087778
71,0.7321731
71.05,0.6941396
71.1,0.5136052
71.15,0.3277356
71.2,0.1953172
71.25,0.0698809
71.3,-1.834965E-02
71.35,8.786015E-02
71.4,0.1536224
71.45,0.2010531
71.5,0.2671048
71.55,0.2265873
71.6,5.395519E-02
71.65,-7.817273E-03
71.7,-5.178833E-02
71.75,-0.1675113
71.8,-0.2520017
71.85,-0.3404648
71.9,-0.4695614
71.95,-0.6629566
72,-0.7020999
72.05,-0.7233841
72.1,-0.7032693
72.15,-0.605135
72.2,-0.5362889
72.25,-0.5142857
72.3,-0.5577825
72.35,-0.6018951
72.4,-0.5803961
72.45,-0.595844
72.5,-0.5906195
72.55,-0.5384851
72.6,-0.5152456
72.65,-0.5685814
72.7,-0.47627
72.75,-0.5387623
72.8,-0.5754329
72.85,-0.6580862
72.9,-0.5469024
72.95,-0.4990668
73,-0.4924616
73.05,-0.5277931
73.1,-0.6186408
73.15,-0.7179028
73.2,-0.7848435
73.25,-0.8134038
73.3,-0.820794
73.35,-0.8311542
73.4,-0.8783597
73.45,-0.7956482
73.5,-0.6917618
73.55,-0.5968478
73.6,-0.664223
73.65,-0.6997654
73.7,-0.9364244
73.75,-1.142627
73.8,-1.251693
73.85,-1.167584
73.9,-1.078227
73.95,-1.028485
74,-1.08084
74.05,-1.060076
74.1,-1.029374
74.15,-1.043159
74.2,-1.05693
74.25,-1.090176
74.3,-1.092406
74.35,-1.066034
74.4,-0.8931784
74.45,-0.8521978
74.5,-0.910374
74.55,-1.130046
74.6,-1.217417
74.65,-1.322582
74.7,-1.317913
74.75,-1.272511
74.8,-1.177532
74.85,-1.100549
74.9,-1.017511
74.95,-0.9400056
75,-0.8826259
75.05,-0.9159957
75.1,-0.9807355
75.15,-1.024701
75.2,-1.070245
75.25,-1.003057
75.3,-0.9669945
75.35,-0.8610658
75.4,-0.880468
75.45,-1.033924
75.5,-1.191804
75.55,-1.260358
75.6,-1.125287
75.65,-0.9987466
75.7,-1.007064
75.75,-1.054565
75.8,-1.168813
75.85,-1.227444
75.9,-1.286263
75.95,-1.376787
76,-1.424653
76.05,-1.477948
76.1,-1.400962
76.15,-1.371117
76.2,-1.326586
76.25,-1.362435
76.3,-1.218687
76.35,-1.170778
76.4,-1.202756
76.45,-1.365637
76.5,-1.392638
76.55,-1.317235
76.6,-1.22177
76.65,-1.121401
76.7,-1.031699
76.75,-1.032827
76.8,-0.9786469
76.85,-0.7859896
76.9,-0.505012
76.95,-0.1330444
77,0.7401044
77.05,3.312731
77.1,8.897424
77.15,19.78392
77.2,37.85535
77.25,62.87088
77.3,93.55167
77.35,127.3646
77.4,160.5358
77.45,187.4944
77.5,204.5885
77.55,208.8841
77.6,199.2246
77.65,177.431
77.7,147.9082
77.75,115.4793
77.8,84.38662
77.85,58.44719
77.9,38.82895
77.95,25.28131
78,16.80832
78.05,12.27562
78.1,9.428993
78.15,7.544132
78.2,6.135047
78.25,4.991024
78.3,3.962328
78.35,3.272529
78.4,2.904485
78.45,2.543937
78.5,2.253011
78.55,1.892761
78.6,1.533232
78.65,1.175561
78.7,0.8673553
78.75,0.7779221
78.8,0.5616187
78.85,0.4788289
78.9,0.3426557
78.95,0.1236534
79,-5.871468E-02
79.05,-7.692638E-02
79.1,-0.1858007
79.15,-0.1611156
79.2,-0.2307256
79.25,-0.2218664
79.3,-0.2750625
79.35,-0.4053221
79.4,-0.5201994
79.45,-0.7333138
79.5,-0.8371485
79.55,-0.8613837
79.6,-0.7867974
79.65,-0.8023833
79.7,-0.9422072
79.75,-1.072715
79.8,-1.219323
79.85,-1.323339
79.9,-1.172975
79.95,-1.089177
80,-1.093114
80.05,-1.087838
80.1,-1.051432
80.15,-1.108174
80.2,-1.189335
80.25,-1.139127
80.3,-1.173372
80.35,-1.302905
80.4,-1.467563
80.45,-1.551208
80.5,-1.683914
80.55,-1.644038
80.6,-1.543914
80.65,-1.439112
80.7,-1.350427
80.75,-1.305464
80.8,-1.305537
80.85,-1.254385
80.9,-1.134003
80.95,-0.9815382
81,-0.9869695
81.05,-1.039608
81.1,-1.203858
81.15,-1.337952
81.2,-1.313268
81.25,-1.271021
81.3,-1.312376
81.35,-1.521991
81.4,-1.488908
81.45,-1.41063
81.5,-1.446556
81.55,-1.599145
81.6,-1.748677
81.65,-1.861387
81.7,-1.865579
81.75,-1.721794
81.8,-1.505379
81.85,-1.537611
81.9,-1.621017
81.95,-1.660223
82,-1.601234
82.05,-1.453294
82.1,-1.35696
82.15,-1.360375
82.2,-1.527383
82.25,-1.648695
82.3,-1.702612
82.35,-1.614902
82.4,-1.465814
82.45,-1.338514
82.5,-1.347939
82.55,-1.322555
82.6,-1.059247
82.65,-0.1355989
82.7,1.791558
82.75,5.610295
82.8,12.71683
82.85,24.98096
82.9,44.12462
82.95,70.74335
83,102.9865
83.05,137.5219
83.1,170.6393
83.15,197.3633
83.2,215.5325
83.25,223.013
83.3,217.8704
83.35,202.3414
83.4,177.7666
83.45,149.1807
83.5,118.9884
83.55,90.13345
83.6,65.62904
83.65,46.20786
83.7,32.6486
83.75,23.77692
83.8,18.44804
83.85,14.98268
83.9,12.223
83.95,10.09844
84,8.546787
84.05,7.925129
84.1,7.458512
84.15,6.826724
84.2,6.043561
84.25,5.147314
84.3,4.270753
84.35,3.60884
84.4,3.508516
84.45,3.287848
84.5,2.797816
84.55,2.322842
84.6,1.934611
84.65,1.578012
84.7,1.311314
84.75,1.194499
84.8,0.9735421
84.85,0.6353951
84.9,0.4335992
84.95,0.4564218
85,0.4036565
85.05,0.4082703
85.1,0.4091754
85.15,0.2318059
85.2,2.947342E-02
85.25,-0.248294
85.3,-0.420225
85.35,-0.5237671
85.4,-0.60357
85.45,-0.69723
85.5,-0.7422907
85.55,-0.686944
85.6,-0.6460828
85.65,-0.568538
85.7,-0.5867308
85.75,-0.6336229
85.8,-0.8501828
85.85,-0.9327974
85.9,-0.9154255
85.95,-0.6602992
86,-0.6692901
86.05,-0.8717338
86.1,-1.145402
86.15,-1.252424
86.2,-1.296907
86.25,-1.249179
86.3,-1.268205
86.35,-1.409754
86.4,-1.602188
86.45,-1.687532
86.5,-1.67165
86.55,-1.669447
86.6,-1.563651
86.65,-1.504399
86.7,-1.456293
86.75,-1.403077
86.8,-1.417308
86.85,-1.540525
86.9,-1.69759
86.95,-1.874392
87,-1.996815
87.05,-2.066884
87.1,-1.980485
87.15,-1.749991
87.2,-1.147426
87.25,0.5624394
87.3,3.987014
87.35,10.5911
87.4,21.0878
87.45,37.06597
87.5,58.88903
87.55,87.50124
87.6,120.189
87.65,154.7429
87.7,187.9443
87.75,215.1665
87.8,232.3351
87.85,238.4618
87.9,233.3892
87.95,218.9018
88,195.3461
88.05,166.6008
88.1,135.5651
88.15,104.907
88.2,77.46265
88.25,55.39544
88.3,39.37878
88.35,27.55345
88.4,19.75709
88.45,14.85723
88.5,11.10784
88.55,8.772346
88.6,7.081601
88.65,5.848283
88.7,4.641571
88.75,3.530321
88.8,2.581182
88.85,1.832771
88.9,1.406024
88.95,1.024965
89,0.5264859
89.05,6.195374E-02
89.1,-0.2343239
89.15,-0.3175504
89.2,-0.2712515
89.25,-0.3856141
89.3,-0.4591642
89.35,-0.6479322
89.4,-1.061416
89.45,-1.336898
89.5,-1.626473
89.55,-1.783689
89.6,-1.869086
89.65,-1.787322
89.7,-1.711027
89.75,-1.715685
89.8,-1.765819
89.85,-1.905894
89.9,-2.026994
89.95,-2.063878
90,-2.035944
90.05,-2.178784
90.1,-2.268105
90.15,-2.320386
90.2,-2.156808
90.25,-1.7308
90.3,-0.6503221
90.35,1.415431
90.4,4.80731
90.45,10.82477
90.5,21.35943
90.55,37.0452
90.6,58.34085
90.65,84.63837
90.7,115.6045
90.75,148.7874
90.8,179.9142
90.85,206.4123
90.9,225.8676
90.95,234.6132
91,232.9593
91.05,222.6181
91.1,205.7552
91.15,180.7623
91.2,153.3796
91.25,125.2975
91.3,97.98497
91.35,73.7757
91.4,55.11419
91.45,41.0454
91.5,30.77468
91.55,23.32802
91.6,17.9252
91.65,13.87697
91.7,10.94552
91.75,8.794823
91.8,7.127379
91.85,5.906012
91.9,4.686838
91.95,3.844053
92,3.648201
92.05,3.199802
92.1,2.77478
92.15,2.152937
92.2,1.509921
92.25,0.9192236
92.3,0.4404907
92.35,8.822936E-02
92.4,-0.2016246
92.45,-0.3043904
92.5,-0.4467395
92.55,-0.7302238
92.6,-1.09538
92.65,-1.321064
92.7,-1.487187
92.75,-1.506093
92.8,-1.498012
92.85,-1.558776
92.9,-1.556237
92.95,-1.58495
93,-1.552722
93.05,-1.481559
93.1,-1.666744
93.15,-1.998305
93.2,-2.239437
93.25,-2.367445
93.3,-2.512621
93.35,-2.580868
93.4,-2.567455
93.45,-2.635549
93.5,-2.70301
93.55,-2.714472
93.6,-2.764064
93.65,-2.902024
93.7,-2.79252
93.75,-2.875572
93.8,-2.834125
93.85,-2.931885
93.9,-2.947224
93.95,-2.982446
94,-2.904209
94.05,-2.804646
94.1,-2.535724
94.15,-2.137974
94.2,-1.578817
94.25,-0.3405966
94.3,1.889033
94.35,5.612051
94.4,11.57655
94.45,20.91755
94.5,33.77372
94.55,50.8238
94.6,72.48231
94.65,96.95643
94.7,122.7958
94.75,148.8661
94.8,173.76
94.85,194.4408
94.9,209.4199
94.95,217.7117
95,219.2545
95.05,214.8279
95.1,204.817
95.15,189.3938
95.2,169.1153
95.25,146.4176
95.3,123.8791
95.35,102.6037
95.4,84.34959
95.45,69.30079
95.5,56.60695
95.55,46.52058
95.6,38.45601
95.65,31.69812
95.7,26.48207
95.75,21.89999
95.8,18.62056
95.85,16.26883
95.9,14.52233
95.95,12.99643
96,11.43223
96.05,10.30078
96.1,8.982387
96.15,7.623611
96.2,6.793538
96.25,6.020144
96.3,4.982511
96.35,4.039321
96.4,3.474209
96.45,3.226278
96.5,2.894644
96.55,2.787205
96.6,2.705694
96.65,2.297092
96.7,1.964952
96.75,1.971113
96.8,1.794959
96.85,1.371332
96.9,0.9641129
96.95,1.172859
97,2.014464
97.05,3.13451
97.1,4.217714
97.15,4.303105
97.2,3.449204
97.25,1.897554
97.3,0.5371413
97.35,-0.2955625
97.4,-0.7506104
97.45,-0.9970092
97.5,-1.338856
97.55,-1.857095
97.6,-2.246613
97.65,-2.198935
97.7,-1.867035
97.75,-1.492473
97.8,-1.228759
97.85,-1.260648
97.9,-1.631443
97.95,-1.813135
98,-1.972061
98.05,-1.895911
98.1,-1.747555
98.15,-1.575734
98.2,-1.75555
98.25,-1.811499
98.3,-1.896219
98.35,-1.843807
98.4,-1.884257
98.45,-1.850169
98.5,-1.968004
98.55,-2.205781
98.6,-2.303646
98.65,-2.184079
98.7,-2.045752
98.75,-2.044018
98.8,-2.005167
98.85,-1.9144
98.9,-2.009226
98.95,-2.061413
99,-1.895527
99.05,-1.832764
99.1,-2.000639
99.15,-2.187055
99.2,-2.33199
99.25,-2.570876
99.3,-2.722186
99.35,-2.707239
99.4,-2.572134
99.45,-2.54242
99.5,-2.576568
99.55,-2.399145
99.6,-2.25227
