Data File Name,2100 expert_High Sensitivity DNA Assay_DE54700632_2019-09-05_14-26-31_manual_integration.xad
Data File Path,E:\201905_exports
Date Created,"Thursday, September 05, 2019 9:26:30 PM"
Date Last Modified,"Tuesday, November 03, 2020 12:54:25 AM"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,High Sensitivity DNA
Assay Path,C:\Program Files\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,High Sensitivity DNA Assay
Assay Version,1.03
 
Number of Samples Run,11
 
Sample Name,sample 6
Number of Events,2121
 
Time,Value
55.15,-0.6493345
55.2,-0.4858726
55.25,-0.3974595
55.3,-0.4012626
55.35,-0.3596441
55.4,-0.2611047
55.45,-0.2177845
55.5,-0.2833621
55.55,-0.3723887
55.6,-0.5413023
55.65,-0.7103865
55.7,-0.7665111
55.75,-0.7563409
55.8,-0.6653125
55.85,-0.6043274
55.9,-0.6047863
55.95,-0.5553542
56,-0.5182713
56.05,-0.508254
56.1,-0.5506616
56.15,-0.6647495
56.2,-0.7713382
56.25,-0.8558685
56.3,-0.9055128
56.35,-0.909292
56.4,-0.8827602
56.45,-0.8357127
56.5,-0.7611579
56.55,-0.6792303
56.6,-0.655679
56.65,-0.6711345
56.7,-0.6715457
56.75,-0.6519582
56.8,-0.5673193
56.85,-0.4725133
56.9,-0.4385526
56.95,-0.4656474
57,-0.5203794
57.05,-0.5055247
57.1,-0.4740591
57.15,-0.4810421
57.2,-0.4850469
57.25,-0.5989648
57.3,-0.7367246
57.35,-0.8629703
57.4,-0.8662767
57.45,-0.7901427
57.5,-0.6907509
57.55,-0.6067669
57.6,-0.5585367
57.65,-0.6418004
57.7,-0.7204228
57.75,-0.7838576
57.8,-0.7214316
57.85,-0.6502811
57.9,-0.5930833
57.95,-0.5472136
58,-0.5051172
58.05,-0.4872084
58.1,-0.469014
58.15,-0.4916971
58.2,-0.5231679
58.25,-0.5429789
58.3,-0.4987878
58.35,-0.4187275
58.4,-0.355906
58.45,-0.3411941
58.5,-0.4021468
58.55,-0.5149669
58.6,-0.6170732
58.65,-0.6967523
58.7,-0.7191101
58.75,-0.6504247
58.8,-0.6095819
58.85,-0.5733383
58.9,-0.607826
58.95,-0.6726495
59,-0.7574149
59.05,-0.8126485
59.1,-0.8082337
59.15,-0.7637846
59.2,-0.773293
59.25,-0.734091
59.3,-0.7522207
59.35,-0.7706028
59.4,-0.7663886
59.45,-0.7701882
59.5,-0.7628631
59.55,-0.7114392
59.6,-0.6190261
59.65,-0.5515732
59.7,-0.5032064
59.75,-0.4752069
59.8,-0.4488205
59.85,-0.4438384
59.9,-0.4343955
59.95,-0.4778949
60,-0.5163668
60.05,-0.5821269
60.1,-0.6392308
60.15,-0.6096612
60.2,-0.5685769
60.25,-0.5713422
60.3,-0.6833935
60.35,-0.8434808
60.4,-0.9247642
60.45,-0.9676961
60.5,-0.9865639
60.55,-0.9551303
60.6,-0.945541
60.65,-0.9711494
60.7,-0.9803557
60.75,-0.9452447
60.8,-0.8619103
60.85,-0.7814189
60.9,-0.7154161
60.95,-0.7025643
61,-0.7335779
61.05,-0.7657607
61.1,-0.7685125
61.15,-0.742049
61.2,-0.6506089
61.25,-0.5866844
61.3,-0.5127208
61.35,-0.5378132
61.4,-0.6115134
61.45,-0.6370072
61.5,-0.648297
61.55,-0.643935
61.6,-0.629433
61.65,-0.5312325
61.7,-0.4570309
61.75,-0.4905696
61.8,-0.6050333
61.85,-0.7137665
61.9,-0.8393229
61.95,-0.919718
62,-0.9065356
62.05,-0.8418035
62.1,-0.7931802
62.15,-0.7836453
62.2,-0.6436583
62.25,-0.4252049
62.3,-0.3042033
62.35,-0.3029325
62.4,-0.3875146
62.45,-0.5331478
62.5,-0.6639807
62.55,-0.7601824
62.6,-0.7928087
62.65,-0.8015324
62.7,-0.8451148
62.75,-0.8600401
62.8,-0.8318343
62.85,-0.7861858
62.9,-0.7772769
62.95,-0.8259434
63,-0.9034795
63.05,-0.945538
63.1,-0.9891409
63.15,-1.016054
63.2,-1.033015
63.25,-1.040223
63.3,-1.014183
63.35,-0.9423087
63.4,-0.8605758
63.45,-0.812201
63.5,-0.8130545
63.55,-0.8306142
63.6,-0.8523233
63.65,-0.8604851
63.7,-0.8573415
63.75,-0.8225443
63.8,-0.8154199
63.85,-0.7281621
63.9,-0.6444637
63.95,-0.5546982
64,-0.5011942
64.05,-0.5716429
64.1,-0.6671625
64.15,-0.6911205
64.2,-0.7065168
64.25,-0.6716213
64.3,-0.6631119
64.35,-0.7012779
64.4,-0.7808636
64.45,-0.8584718
