Data File Name,2100 expert_High Sensitivity DNA Assay_DE54700632_2020-03-13_17-24-22_exports.xad
Data File Path,E:\201905_exports
Date Created,"Saturday, March 14, 2020 12:24:22 AM"
Date Last Modified,"Tuesday, November 03, 2020 12:48:31 AM"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,High Sensitivity DNA
Assay Path,C:\Program Files\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,High Sensitivity DNA Assay
Assay Version,1.03
 
Number of Samples Run,8
 
Sample Name,sample 4
Number of Events,2121
 
Time,Value
40.7,0.3657882
40.75,0.3607758
40.8,0.113243
40.85,-0.17915
40.9,-0.1787545
40.95,0.1219385
41,0.6563613
41.05,0.7109033
41.1,0.3851822
41.15,7.897094E-02
41.2,-0.2314411
41.25,-0.2304114
41.3,-0.3033655
41.35,-0.2709456
41.4,-0.4235167
41.45,-0.4763749
41.5,-0.447109
41.55,-0.4131818
41.6,-0.5330368
41.65,-0.3519832
41.7,0.1657244
41.75,0.5858998
41.8,0.6201845
41.85,0.2996732
41.9,-0.1909835
41.95,-0.3992299
42,-0.1274457
42.05,0.1571607
42.1,0.2869086
42.15,0.209527
42.2,0.2935899
42.25,0.3389485
42.3,0.1277504
42.35,-0.4171872
42.4,-0.7433478
42.45,-0.8267286
42.5,-0.4304389
42.55,0.6454284
42.6,1.939986
42.65,3.796557
42.7,7.7782
42.75,15.20469
42.8,26.27459
42.85,40.49029
42.9,55.41132
42.95,67.66011
43,74.27135
43.05,72.06912
43.1,62.4405
43.15,48.09999
43.2,32.72244
43.25,19.34489
43.3,9.667894
43.35,3.821963
43.4,0.8406546
43.45,-0.1002659
43.5,-0.2354743
43.55,-0.230317
43.6,-0.2565593
43.65,-0.4790519
43.7,-0.6034179
43.75,-0.5225323
43.8,-0.2446629
43.85,-0.1959152
43.9,-0.297453
43.95,-0.3772894
44,-0.613171
44.05,-0.5878193
44.1,-0.5386703
44.15,-0.4362247
44.2,-0.367902
44.25,-0.4604649
44.3,-0.5334269
44.35,-0.5281142
44.4,-0.4767516
44.45,-0.2997875
44.5,-0.1720478
44.55,-0.2361272
44.6,-0.3046612
44.65,-0.1342472
44.7,0.1095158
44.75,0.152425
44.8,3.896267E-02
44.85,-0.1982192
44.9,-0.4188531
44.95,-0.4422337
45,-0.1996479
45.05,-0.1873785
45.1,-0.2011606
45.15,-0.2593558
45.2,-0.2422206
45.25,-0.4369061
45.3,-0.6351517
45.35,-0.7572535
45.4,-0.89478
45.45,-0.8761652
45.5,-0.9102303
45.55,-0.7398035
45.6,-0.7770782
45.65,-0.7957601
45.7,-0.5563573
45.75,-0.2965281
45.8,-0.2795163
45.85,-0.5256408
45.9,-0.8012238
45.95,-0.9748193
46,-0.8074604
46.05,-0.4050056
46.1,-4.851435E-02
46.15,-0.258201
46.2,-0.3271689
46.25,-7.908234E-02
46.3,0.485708
46.35,0.7477161
46.4,0.9311777
46.45,0.4443007
46.5,-0.4700584
46.55,-1.153129
46.6,-1.099493
46.65,-0.8072057
46.7,-0.4314252
46.75,1.068533E-02
46.8,-0.122576
46.85,-0.3102173
46.9,-0.5879884
46.95,-0.5921236
47,-0.7108722
47.05,-0.6994104
47.1,-0.6711178
47.15,-0.868104
47.2,-0.822511
47.25,-0.8659782
47.3,-0.5680513
47.35,-0.3824607
47.4,-0.5418103
47.45,-0.5709202
47.5,-0.6261318
47.55,-0.7283414
47.6,-1.088077
47.65,-1.244462
47.7,-1.37737
47.75,-1.412413
47.8,-1.035115
47.85,-0.8369595
47.9,-0.5814986
47.95,-0.4418438
48,-0.38503
48.05,-0.502646
48.1,-0.7335313
48.15,-0.8819736
48.2,-1.002686
48.25,-0.5563221
48.3,-9.025935E-02
48.35,0.185799
48.4,-0.1201902
48.45,-0.72791
48.5,-1.098581
48.55,-1.108402
48.6,-0.8106655
48.65,-0.8929618
48.7,-0.7823401
48.75,-0.6271403
48.8,-0.6590638
48.85,-0.7345442
48.9,-0.8667049
48.95,-1.181714
49,-1.378532
49.05,-1.254586
49.1,-1.524991
49.15,-1.877341
49.2,-1.744819
49.25,-1.672632
49.3,-1.761064
49.35,-1.611965
49.4,-1.435101
49.45,-1.255361
49.5,-1.288525
49.55,-1.423504
49.6,-1.778229
49.65,-1.982539
49.7,-1.712844
49.75,-1.381739
49.8,-1.171385
49.85,-1.124243
49.9,-0.9533409
49.95,-0.8809804
50,-1.000232
50.05,-1.066004
50.1,-1.053539
50.15,-0.9728926
50.2,-0.8458312
50.25,-0.7855675
50.3,-1.143631
50.35,-1.643474
50.4,-1.852309
50.45,-1.795885
50.5,-1.565449
50.55,-1.432561
50.6,-1.324388
50.65,-1.436433
50.7,-1.44974
50.75,-1.48953
50.8,-1.443128
50.85,-1.492803
50.9,-1.678995
50.95,-1.710105
51,-1.722694
51.05,-1.473583
51.1,-1.346528
51.15,-1.247108
51.2,-1.382933
51.25,-1.538665
51.3,-1.533207
51.35,-1.393873
51.4,-1.484845
51.45,-1.6076
51.5,-1.654803
51.55,-1.685808
51.6,-1.754265
51.65,-1.651999
51.7,-1.803631
51.75,-1.995594
51.8,-1.963366
51.85,-1.884769
51.9,-1.885256
51.95,-1.981155
52,-1.982659
52.05,-2.111651
52.1,-1.949016
52.15,-1.86132
52.2,-1.869391
52.25,-2.103396
52.3,-2.196989
52.35,-1.990257
52.4,-1.848044
52.45,-1.589622
52.5,-1.665512
52.55,-1.778443
52.6,-1.95908
52.65,-1.934329
52.7,-1.612609
52.75,-1.04244
52.8,-0.7660015
52.85,-1.020358
52.9,-1.356691
52.95,-1.978053
53,-2.160972
53.05,-1.772158
53.1,-1.48548
53.15,-1.675083
53.2,-1.849714
53.25,-1.936887
53.3,-1.985554
53.35,-1.64471
53.4,-1.191574
53.45,-1.250239
53.5,-1.48697
53.55,-1.733966
53.6,-1.663915
53.65,-1.583028
53.7,-1.551754
53.75,-1.516495
53.8,-1.662564
53.85,-1.743199
53.9,-1.695532
53.95,-1.45954
54,-1.413209
54.05,-1.504895
54.1,-1.49289
54.15,-1.782085
54.2,-1.8227
54.25,-1.830039
54.3,-1.894929
54.35,-2.151306
54.4,-2.235425
54.45,-2.087227
54.5,-1.956787
54.55,-1.615625
54.6,-1.400016
54.65,-1.35355
54.7,-1.514167
54.75,-1.558898
54.8,-1.674207
54.85,-1.60078
54.9,-1.497727
54.95,-1.248016
55,-1.128999
55.05,-1.16117
55.1,-1.531248
55.15,-1.939145
55.2,-2.26817
55.25,-2.25425
55.3,-2.184841
55.35,-1.912045
55.4,-1.793746
55.45,-1.880371
55.5,-1.684998
55.55,-1.659956
55.6,-1.883768
55.65,-2.284992
55.7,-2.268503
55.75,-2.165545
55.8,-1.945099
55.85,-1.595031
55.9,-1.410875
55.95,-1.238283
56,-1.3132
56.05,-1.43176
56.1,-1.757371
56.15,-2.051455
56.2,-2.046131
56.25,-1.81764
56.3,-1.718863
56.35,-1.750195
56.4,-1.709128
56.45,-1.884816
56.5,-2.142961
56.55,-2.153333
56.6,-1.791553
56.65,-1.238178
56.7,-0.9789971
56.75,-1.173733
56.8,-1.840926
56.85,-2.441429
56.9,-2.272674
56.95,-1.648064
57,-1.447732
57.05,-1.335161
57.1,-1.423364
57.15,-1.580235
57.2,-1.664957
57.25,-1.472145
57.3,-1.640926
57.35,-1.620002
57.4,-1.485672
57.45,-1.28726
57.5,-1.306812
57.55,-1.477895
57.6,-1.670716
57.65,-1.789099
57.7,-1.782189
57.75,-1.896092
57.8,-2.021868
57.85,-2.286773
57.9,-2.371696
57.95,-2.09383
58,-2.111305
58.05,-2.177337
58.1,-2.317413
58.15,-2.251495
58.2,-2.096046
58.25,-1.832934
58.3,-1.538695
58.35,-1.429981
58.4,-1.578027
58.45,-2.127621
58.5,-2.462912
58.55,-2.332341
58.6,-1.705158
58.65,-1.014648
58.7,-0.8098957
58.75,-1.157742
58.8,-1.430724
58.85,-1.561148
58.9,-1.603684
58.95,-1.763946
59,-1.665991
59.05,-1.656218
59.1,-1.694363
59.15,-1.991209
59.2,-2.23496
59.25,-2.44388
59.3,-2.455877
59.35,-2.17359
59.4,-1.962204
59.45,-1.745076
59.5,-1.714225
59.55,-1.707088
59.6,-2.011541
59.65,-2.447834
59.7,-2.63544
59.75,-2.473163
59.8,-2.344416
59.85,-2.281282
59.9,-2.182447
59.95,-2.300632
60,-2.388986
60.05,-2.23508
60.1,-1.933357
60.15,-1.854165
60.2,-1.816156
60.25,-1.941905
60.3,-2.125738
60.35,-2.184185
60.4,-2.024262
60.45,-1.914428
60.5,-1.69151
60.55,-1.434309
60.6,-1.351216
60.65,-1.629675
60.7,-2.223901
60.75,-2.596542
60.8,-2.651026
60.85,-2.127266
60.9,-1.632311
60.95,-1.302619
61,-1.400759
61.05,-1.670339
61.1,-1.888702
61.15,-2.217223
61.2,-2.24004
61.25,-2.276962
61.3,-1.967684
61.35,-1.836771
61.4,-1.880345
61.45,-1.926939
61.5,-2.109354
61.55,-2.201778
61.6,-2.22356
61.65,-1.866562
61.7,-1.872848
61.75,-1.929311
61.8,-1.761418
61.85,-2.032959
61.9,-2.250405
61.95,-2.340287
62,-2.379902
62.05,-2.539679
62.1,-2.549747
62.15,-2.315996
62.2,-2.440065
62.25,-2.208171
62.3,-1.767035
62.35,-1.321935
62.4,-1.286994
62.45,-1.536384
62.5,-1.911436
62.55,-2.595631
62.6,-2.637751
62.65,-2.214293
62.7,-1.890808
62.75,-1.797109
62.8,-1.798992
62.85,-2.053077
62.9,-2.370439
62.95,-2.380283
63,-2.578344
63.05,-2.588474
63.1,-2.550703
63.15,-2.748769
63.2,-2.77949
63.25,-2.557393
63.3,-2.523725
63.35,-2.466949
63.4,-2.388814
63.45,-2.734776
63.5,-2.532645
63.55,-1.586754
63.6,-0.667549
63.65,-0.7316082
63.7,-1.243178
63.75,-1.99179
63.8,-2.551219
63.85,-2.583765
63.9,-2.530577
63.95,-2.350934
64,-2.381078
64.05,-2.309437
64.1,-2.00858
64.15,-1.739086
64.2,-1.61847
64.25,-1.777565
64.3,-1.721342
64.35,-2.160555
64.4,-2.533034
64.45,-2.596967
64.5,-2.666839
64.55,-2.767268
64.6,-2.530844
64.65,-2.243019
64.7,-2.270193
64.75,-2.200514
64.8,-2.334554
64.85,-2.559727
64.9,-2.854066
64.95,-2.602607
65,-2.491259
65.05,-2.194669
65.1,-2.018713
65.15,-2.022591
65.2,-2.187975
65.25,-2.488625
65.3,-2.57806
65.35,-2.634914
65.4,-2.516629
65.45,-2.223408
65.5,-2.062788
65.55,-2.195628
65.6,-2.631805
65.65,-2.755921
65.7,-2.723018
65.75,-2.664362
65.8,-2.478043
65.85,-2.376638
65.9,-2.462771
65.95,-2.724522
66,-2.587139
66.05,-2.611082
66.1,-2.476134
66.15,-2.407818
66.2,-2.416389
66.25,-2.595897
66.3,-2.795324
66.35,-2.485358
66.4,-2.195508
66.45,-1.839692
66.5,-1.756352
66.55,-1.767749
66.6,-2.131523
66.65,-2.415475
66.7,-2.46028
66.75,-2.702562
66.8,-2.764697
66.85,-2.780166
66.9,-2.549255
66.95,-2.454422
67,-2.45426
67.05,-2.620782
67.1,-2.899455
67.15,-3.092695
67.2,-2.948692
67.25,-2.52594
67.3,-2.254574
67.35,-2.108567
67.4,-1.84633
67.45,-1.993852
67.5,-2.387252
67.55,-2.626532
67.6,-2.800223
67.65,-2.934467
67.7,-2.939752
67.75,-2.449334
67.8,-2.24927
67.85,-2.136588
67.9,-2.244774
67.95,-2.485197
68,-2.827586
68.05,-2.949001
68.1,-2.695542
68.15,-2.799289
68.2,-2.894511
68.25,-2.961766
68.3,-2.82575
68.35,-2.806201
68.4,-2.869314
68.45,-2.854592
68.5,-3.064946
68.55,-3.184762
68.6,-3.122979
68.65,-2.809715
68.7,-2.683797
68.75,-2.631365
68.8,-2.480455
68.85,-2.609925
68.9,-2.677444
68.95,-2.441231
69,-2.370016
69.05,-2.283287
69.1,-1.952818
69.15,-1.662941
69.2,-1.801513
69.25,-1.991633
69.3,-2.06346
69.35,-2.199316
69.4,-2.291245
69.45,-2.496195
69.5,-2.661
69.55,-2.840932
69.6,-2.953913
69.65,-3.022635
69.7,-3.065844
69.75,-2.964935
69.8,-2.865578
69.85,-2.870224
69.9,-3.019144
69.95,-3.072545
70,-2.8281
70.05,-2.323637
70.1,-2.048726
70.15,-2.28341
70.2,-2.30942
70.25,-2.377446
70.3,-2.478406
70.35,-2.599711
70.4,-2.745416
70.45,-3.030512
70.5,-3.115386
70.55,-2.580356
70.6,-2.224477
70.65,-2.085431
70.7,-2.121876
70.75,-2.398888
70.8,-2.837549
70.85,-3.045112
70.9,-2.778008
70.95,-2.704548
71,-2.719852
71.05,-2.680222
71.1,-2.533286
71.15,-2.436458
71.2,-2.206603
71.25,-1.998736
71.3,-2.144686
71.35,-2.335665
71.4,-2.37589
71.45,-2.603168
71.5,-2.909123
71.55,-2.930248
71.6,-2.873542
71.65,-2.878093
71.7,-2.686661
71.75,-2.564044
71.8,-2.53234
71.85,-2.415685
71.9,-2.39248
71.95,-2.081334
72,-2.010962
72.05,-2.014846
72.1,-2.225991
72.15,-2.550027
72.2,-3.028381
72.25,-3.384969
72.3,-3.15291
72.35,-2.852558
72.4,-2.598917
72.45,-2.561426
72.5,-2.529493
72.55,-2.572219
72.6,-2.75592
72.65,-2.835292
72.7,-2.965424
72.75,-3.035812
72.8,-2.808366
72.85,-2.482323
72.9,-2.261213
72.95,-2.358784
73,-2.326409
73.05,-2.34608
73.1,-2.464109
73.15,-2.593146
73.2,-2.786626
73.25,-2.953563
73.3,-3.003654
73.35,-2.900685
73.4,-2.830579
73.45,-2.723474
73.5,-2.673568
73.55,-2.764339
73.6,-2.917806
73.65,-2.966535
73.7,-2.84638
73.75,-2.66264
73.8,-2.59019
73.85,-2.618581
73.9,-2.785149
73.95,-2.842617
74,-2.692273
74.05,-2.326273
74.1,-2.118838
74.15,-2.095401
74.2,-2.204873
74.25,-2.226924
74.3,-2.275762
74.35,-2.580099
74.4,-2.782963
74.45,-2.920659
74.5,-2.772529
74.55,-2.509476
74.6,-2.387309
74.65,-2.560428
74.7,-2.610744
74.75,-2.500963
74.8,-2.595609
74.85,-2.486011
74.9,-2.181172
74.95,-2.132309
75,-2.367258
75.05,-2.731196
75.1,-3.031574
75.15,-3.07921
75.2,-2.648991
75.25,-2.220808
75.3,-2.094352
75.35,-2.112079
75.4,-2.213834
75.45,-2.248923
75.5,-2.412263
75.55,-2.523109
75.6,-2.582162
75.65,-2.583988
75.7,-2.43812
75.75,-2.590589
75.8,-2.628646
75.85,-2.644646
75.9,-2.552314
75.95,-2.421784
76,-2.250033
76.05,-2.0965
76.1,-2.336514
76.15,-2.534147
76.2,-2.795561
76.25,-2.792347
76.3,-2.632566
76.35,-2.426641
76.4,-2.391667
76.45,-2.753416
76.5,-2.857468
76.55,-2.897692
76.6,-2.878683
76.65,-2.746376
76.7,-2.696645
76.75,-2.693809
76.8,-2.657534
76.85,-2.263615
76.9,-2.324597
76.95,-2.343354
77,-2.35603
77.05,-2.519304
77.1,-2.548611
77.15,-2.652263
77.2,-2.497981
77.25,-2.459081
77.3,-2.410655
77.35,-2.481817
77.4,-2.578446
77.45,-2.413271
77.5,-2.402487
77.55,-2.125682
77.6,-2.105657
77.65,-1.869172
77.7,-1.661619
77.75,-1.643597
77.8,-1.597444
77.85,-1.91331
77.9,-2.051556
77.95,-2.119567
78,-2.02612
78.05,-1.969612
78.1,-1.896564
78.15,-1.661941
78.2,-1.424579
78.25,-0.6853557
78.3,-0.4144811
78.35,-0.6850643
78.4,-1.234626
78.45,-1.7547
78.5,-1.872546
78.55,-1.827841
78.6,-1.415542
78.65,-1.096642
78.7,-0.6949148
78.75,-0.294296
78.8,-0.2173162
78.85,-0.3451557
78.9,-0.5709443
78.95,-0.3398313
79,-6.196613E-02
79.05,0.4855036
79.1,1.065162
79.15,1.340659
79.2,1.230114
79.25,0.8780041
79.3,0.9263167
79.35,1.054025
79.4,1.38322
79.45,1.956907
79.5,2.240412
79.55,2.590689
79.6,2.844979
79.65,3.286557
79.7,3.208055
79.75,3.049333
79.8,3.211851
79.85,3.082289
79.9,3.267999
79.95,3.403703
80,3.712969
80.05,3.74866
80.1,4.033882
80.15,4.652623
80.2,4.670019
80.25,4.77343
80.3,4.901952
80.35,4.935609
80.4,5.223577
80.45,5.820806
80.5,6.831675
80.55,7.345796
80.6,7.466189
80.65,7.283244
80.7,7.176363
80.75,7.092708
80.8,7.515934
80.85,8.235478
80.9,8.608053
80.95,8.708366
81,9.127338
81.05,9.632568
81.1,10.225
81.15,10.88654
81.2,11.55457
81.25,12.24345
81.3,12.81331
81.35,13.70146
81.4,14.70452
81.45,15.60676
81.5,16.61219
81.55,17.51426
81.6,18.02147
81.65,18.76003
81.7,19.65829
81.75,20.7725
81.8,21.98249
81.85,23.59035
81.9,25.04235
81.95,25.86571
82,26.31578
82.05,26.97367
82.1,27.94589
82.15,29.41001
82.2,31.40248
82.25,33.18898
82.3,34.29763
82.35,35.71923
82.4,36.90873
82.45,38.08942
82.5,39.60254
82.55,40.87027
82.6,42.36327
82.65,44.01858
82.7,45.2459
82.75,46.55943
82.8,48.28439
82.85,50.12302
82.9,51.15989
82.95,52.59428
83,53.28568
83.05,53.97576
83.1,55.46417
83.15,57.11591
83.2,58.41257
83.25,59.34674
83.3,60.54428
83.35,61.91029
83.4,63.14828
83.45,63.49346
83.5,63.35545
83.55,63.74395
83.6,63.97234
83.65,63.751
83.7,63.75141
83.75,63.27312
83.8,63.97395
83.85,65.44676
83.9,67.39875
83.95,68.53059
84,69.1572
84.05,69.79816
84.1,70.59029
84.15,70.39243
84.2,69.85002
84.25,70.12482
84.3,70.74951
84.35,71.28017
84.4,71.65166
84.45,71.73931
84.5,71.33142
84.55,72.44048
84.6,74.02685
84.65,75.3709
84.7,76.55882
84.75,77.35656
84.8,78.71309
84.85,79.97874
84.9,81.82318
84.95,84.02595
85,85.86208
85.05,87.71199
85.1,89.6272
85.15,91.96472
85.2,94.3798
85.25,97.64926
85.3,100.8297
85.35,102.1196
85.4,102.6419
85.45,103.8401
85.5,105.6172
85.55,107.2613
85.6,108.7097
85.65,110.4726
85.7,111.2886
85.75,112.3808
85.8,113.1773
85.85,114.1856
85.9,115.6393
85.95,117.8407
86,120.1967
86.05,120.7343
86.1,120.141
86.15,119.3056
86.2,119.4832
86.25,120.125
86.3,120.4362
86.35,120.4777
86.4,120.0469
86.45,118.7998
86.5,117.0224
86.55,115.3518
86.6,112.7241
86.65,109.9512
86.7,107.6537
86.75,104.8085
86.8,101.1194
86.85,97.3783
86.9,93.71612
86.95,91.14357
87,89.14138
87.05,86.14658
87.1,81.38779
87.15,76.6968
87.2,72.27769
87.25,68.81853
87.3,66.68113
87.35,63.89051
87.4,60.49604
87.45,57.4356
87.5,54.58083
87.55,51.58425
87.6,49.00575
87.65,46.84364
87.7,44.74324
87.75,42.21087
87.8,39.60196
87.85,37.73076
87.9,36.45587
87.95,34.97876
88,33.96844
88.05,32.69492
88.1,30.95548
88.15,29.50411
88.2,28.74726
88.25,27.91863
88.3,27.47571
88.35,27.09369
88.4,26.29541
88.45,25.07948
88.5,23.97343
88.55,23.43166
88.6,22.87786
88.65,23.17754
88.7,23.14916
88.75,22.40037
88.8,21.26829
88.85,20.43062
88.9,20.18587
88.95,20.4256
89,21.35579
89.05,20.85455
89.1,20.12459
89.15,19.40971
89.2,18.96892
89.25,19.08612
89.3,19.23834
89.35,19.95274
89.4,20.38223
89.45,20.56398
89.5,20.2826
89.55,19.71459
89.6,19.39902
89.65,18.89478
89.7,18.91452
89.75,19.1449
89.8,19.45695
89.85,20.0263
89.9,20.39561
89.95,20.37822
90,19.60097
90.05,19.13541
90.1,18.7094
90.15,18.5939
90.2,18.85338
90.25,19.0023
90.3,19.3344
90.35,19.10803
90.4,18.66331
90.45,17.82389
90.5,17.68767
90.55,18.03939
90.6,18.51612
90.65,19.13166
90.7,19.34214
90.75,19.08314
90.8,18.92728
90.85,19.00934
90.9,18.89841
90.95,18.65506
91,18.83841
91.05,19.17601
91.1,19.29168
91.15,20.11226
91.2,20.44974
91.25,20.24274
91.3,19.96383
91.35,20.10785
91.4,19.88625
91.45,20.01918
91.5,20.35992
91.55,20.36957
91.6,20.56569
91.65,20.51459
91.7,20.6059
91.75,20.19864
91.8,20.26277
91.85,20.51542
91.9,20.52734
91.95,20.23858
92,19.79777
92.05,19.59295
92.1,19.24253
92.15,19.06354
92.2,18.56206
92.25,17.85742
92.3,17.52208
92.35,17.5825
92.4,17.54223
92.45,17.46899
92.5,17.48638
92.55,17.09359
92.6,16.9371
92.65,16.77499
92.7,16.40124
92.75,16.03881
92.8,15.48343
92.85,15.14619
92.9,14.81786
92.95,15.15023
93,15.03762
93.05,14.69273
93.1,14.51417
93.15,13.9322
93.2,13.49806
93.25,12.92153
93.3,12.81009
93.35,12.77443
93.4,12.90054
93.45,13.00722
93.5,12.44096
93.55,12.26251
93.6,12.32288
93.65,12.3972
93.7,12.43687
93.75,12.27444
93.8,12.19994
93.85,12.46522
93.9,12.3015
93.95,12.16533
94,12.09892
94.05,11.68643
94.1,11.14151
94.15,10.96984
94.2,10.85821
94.25,10.31462
94.3,10.27666
94.35,10.278
94.4,9.861547
94.45,9.953588
94.5,10.2938
94.55,10.25274
94.6,10.23205
94.65,10.30667
94.7,10.09339
94.75,9.578306
94.8,9.220374
94.85,8.654476
94.9,8.378331
94.95,8.418317
95,8.674416
95.05,8.806297
95.1,8.655121
95.15,8.292914
95.2,8.092134
95.25,8.070722
95.3,8.25818
95.35,8.287116
95.4,7.763519
95.45,7.132133
95.5,6.756549
95.55,6.908822
95.6,7.046431
95.65,7.174572
95.7,6.714386
95.75,6.478176
95.8,6.438777
95.85,6.488924
95.9,6.363683
95.95,6.194569
96,6.086389
96.05,6.085273
96.1,6.091018
96.15,5.99594
96.2,6.073512
96.25,6.289886
96.3,6.622558
96.35,6.798852
96.4,6.309403
96.45,5.812302
96.5,5.312995
96.55,4.771801
96.6,4.798202
96.65,5.053109
96.7,5.170774
96.75,4.929323
96.8,4.752597
96.85,4.425786
96.9,4.33244
96.95,4.919522
97,5.317342
97.05,5.150672
97.1,4.885635
97.15,4.636146
97.2,4.357879
97.25,4.229882
97.3,4.491094
97.35,4.406692
97.4,4.257115
97.45,3.94653
97.5,3.588965
97.55,3.418442
97.6,3.349711
97.65,3.476086
97.7,3.549648
97.75,3.567658
97.8,3.361109
97.85,3.304973
97.9,3.118515
97.95,3.015193
98,3.245613
98.05,3.469213
98.1,3.638503
98.15,3.714974
98.2,4.005291
98.25,4.091926
98.3,3.877256
98.35,3.655047
98.4,3.131447
98.45,2.730514
98.5,2.516246
98.55,2.427737
98.6,2.305741
98.65,2.29128
98.7,2.416811
98.75,2.591543
98.8,2.754111
98.85,2.721128
98.9,2.488162
98.95,2.053034
99,1.422549
99.05,1.270043
99.1,1.726139
99.15,2.02858
99.2,2.276835
99.25,1.950388
99.3,1.305697
99.35,0.6181284
99.4,0.7532328
99.45,1.115707
99.5,1.454879
99.55,1.439599
99.6,1.320484
99.65,1.316655
99.7,1.370289
99.75,1.623978
99.8,1.399151
99.85,1.11954
99.9,0.8134363
99.95,0.937606
100,1.23395
100.05,1.194552
100.1,1.375795
100.15,1.170957
100.2,0.8503362
100.25,0.6971922
100.3,0.6529812
100.35,0.3992171
100.4,3.311994E-02
100.45,1.675505E-02
100.5,-0.2072417
100.55,-0.1336852
100.6,5.268627E-02
100.65,0.1944555
100.7,0.2213764
