Data File Name,2100 expert_High Sensitivity DNA Assay_DE54700632_2020-03-13_17-24-22_exports.xad
41.05,-1.660043
41.1,-1.849987
41.15,-1.825376
41.2,-1.921136
41.25,-1.849612
41.3,-1.809979
41.35,-1.597312
41.4,-1.597597
41.45,-1.708076
41.5,-1.885103
41.55,-1.910342
41.6,-1.64359
41.65,-1.455941
41.7,-1.440516
41.75,-1.812227
41.8,-2.222098
41.85,-2.245821
41.9,-2.018397
41.95,-1.79748
42,-1.80519
42.05,-1.956479
42.1,-2.238038
42.15,-2.16991
42.2,-2.142049
42.25,-2.182368
42.3,-2.249923
42.35,-2.117173
42.4,-2.197962
42.45,-2.08133
42.5,-1.993749
42.55,-1.555467
42.6,-0.3231917
42.65,2.468734
42.7,8.277542
42.75,18.92736
42.8,34.24702
42.85,52.13274
42.9,69.93991
42.95,83.09293
43,87.84174
43.05,81.65158
43.1,67.75562
43.15,49.69214
43.2,32.03386
43.25,17.87716
43.3,8.262762
43.35,2.789856
43.4,0.1237862
43.45,-0.9517528
43.5,-1.366404
43.55,-1.411548
43.6,-1.498757
43.65,-1.600179
43.7,-1.502405
43.75,-1.101416
43.8,-1.288767
43.85,-1.80646
43.9,-2.284079
43.95,-2.686894
44,-2.501913
44.05,-1.975689
44.1,-1.55802
44.15,-1.528686
44.2,-1.572608
44.25,-1.371964
44.3,-1.055752
44.35,-1.036443
44.4,-1.39498
44.45,-2.013561
44.5,-2.482919
44.55,-2.418828
44.6,-2.066999
44.65,-1.952945
44.7,-1.928513
44.75,-1.751448
44.8,-1.820828
44.85,-2.015335
44.9,-2.341915
44.95,-2.570972
45,-2.682058
45.05,-2.728382
45.1,-2.557134
45.15,-2.508018
45.2,-2.377592
45.25,-2.221182
45.3,-2.125318
45.35,-2.284384
45.4,-2.576712
45.45,-2.285925
45.5,-2.101075
45.55,-2.195944
45.6,-2.395988
45.65,-2.796992
45.7,-2.733547
45.75,-1.970971
45.8,-1.085692
45.85,-0.5143567
45.9,-0.7142451
45.95,-1.191677
46,-1.924135
46.05,-2.474432
46.1,-2.894254
46.15,-3.010764
46.2,-2.514245
46.25,-2.14795
46.3,-1.742246
46.35,-1.912787
46.4,-2.25098
46.45,-2.258203
46.5,-2.411259
46.55,-2.563195
46.6,-3.086013
46.65,-3.274949
46.7,-3.208355
46.75,-2.843066
46.8,-2.322735
46.85,-2.498184
46.9,-2.605798
46.95,-2.814996
47,-2.872343
47.05,-2.787712
47.1,-2.559837
47.15,-2.33522
47.2,-2.406176
47.25,-2.678506
47.3,-2.802872
47.35,-2.846303
47.4,-2.868258
47.45,-3.070264
47.5,-3.035946
47.55,-3.02124
47.6,-2.901708
47.65,-2.558276
47.7,-2.369686
47.75,-2.135793
47.8,-2.229641
47.85,-2.548974
47.9,-2.960266
47.95,-3.189242
48,-2.996507
48.05,-2.715217
48.1,-2.5502
48.15,-2.398758
48.2,-2.170681
48.25,-2.145525
48.3,-2.305368
48.35,-2.45609
48.4,-2.79324
48.45,-2.869859
48.5,-2.587887
48.55,-2.469545
48.6,-2.707566
48.65,-2.951692
48.7,-3.159917
48.75,-3.15825
48.8,-2.762194
48.85,-2.146887
48.9,-2.037963
48.95,-2.329737
49,-2.640075
49.05,-2.813052
49.1,-2.846823
49.15,-2.953764
49.2,-2.765349
49.25,-3.033589
49.3,-3.174561
49.35,-2.931835
49.4,-2.616445
49.45,-2.696056
49.5,-2.503268
49.55,-2.373834
49.6,-2.364696
49.65,-2.373324
49.7,-2.358015
49.75,-2.748567
49.8,-2.993396
49.85,-2.974431
49.9,-3.070361
49.95,-3.110697
50,-3.186878
50.05,-3.141157
50.1,-3.254282
50.15,-3.402715
50.2,-3.456139
50.25,-3.25697
50.3,-2.929193
50.35,-2.91717
50.4,-2.810088
50.45,-2.773848
50.5,-2.827087
50.55,-2.721018
50.6,-2.753561
50.65,-3.081678
50.7,-3.113358
50.75,-2.796482
50.8,-2.69831
50.85,-2.843776
50.9,-2.975659
50.95,-3.175099
51,-3.066033
51.05,-2.893226
51.1,-2.989243
51.15,-3.284117
51.2,-3.636425
51.25,-3.395967
51.3,-3.015247
51.35,-2.677215
51.4,-2.801769
51.45,-3.071592
51.5,-3.126937
51.55,-3.149217
51.6,-2.963342
51.65,-2.966869
51.7,-3.24545
51.75,-3.376401
51.8,-3.424314
51.85,-3.407422
51.9,-3.25166
51.95,-2.756146
52,-2.551549
52.05,-2.76449
52.1,-3.078655
52.15,-3.303
52.2,-3.203779
52.25,-2.803386
52.3,-2.618069
52.35,-2.82587
52.4,-3.095731
52.45,-3.154016
52.5,-3.293662
52.55,-3.27193
52.6,-3.171786
52.65,-3.018192
52.7,-2.965933
52.75,-3.01816
52.8,-2.962489
52.85,-3.127079
52.9,-3.310809
52.95,-3.184171
53,-3.204314
53.05,-3.22002
53.1,-3.022381
53.15,-2.961333
53.2,-2.844024
53.25,-2.684026
53.3,-2.563591
53.35,-2.727029
53.4,-3.117808
53.45,-3.509507
53.5,-3.646052
53.55,-3.357549
53.6,-3.184343
53.65,-2.852235
53.7,-2.655392
53.75,-2.58773
53.8,-2.440775
53.85,-2.495107
53.9,-2.324076
53.95,-2.360891
54,-2.448056
54.05,-2.868751
54.1,-3.304665
54.15,-3.229797
54.2,-3.062358
54.25,-2.911562
54.3,-2.994283
54.35,-3.11233
54.4,-3.274644
54.45,-3.010369
54.5,-2.629356
54.55,-2.570573
54.6,-2.615031
54.65,-2.572753
54.7,-2.61149
54.75,-2.688052
54.8,-2.683499
54.85,-2.717254
54.9,-2.816188
54.95,-2.876618
55,-2.850262
55.05,-2.878323
55.1,-2.912277
55.15,-2.665788
55.2,-2.573636
55.25,-2.754852
55.3,-3.142765
55.35,-3.116038
55.4,-2.994012
55.45,-3.005552
55.5,-3.003416
55.55,-2.971526
55.6,-2.799992
55.65,-2.623207
55.7,-2.298016
55.75,-2.328572
55.8,-2.423939
55.85,-2.398851
55.9,-2.567655
55.95,-2.706512
56,-2.636631
56.05,-2.520204
56.1,-2.563504
56.15,-2.641765
56.2,-2.517325
56.25,-2.377539
56.3,-2.376453
56.35,-2.5862
56.4,-2.951015
56.45,-3.2599
56.5,-3.15282
56.55,-2.469793
56.6,-1.878945
56.65,-1.868929
56.7,-1.996682
56.75,-2.48157
56.8,-2.827966
56.85,-2.823036
56.9,-2.53741
56.95,-2.361216
57,-2.309366
57.05,-2.320276
57.1,-2.601324
57.15,-2.5952
57.2,-2.493542
57.25,-2.392369
57.3,-2.361669
57.35,-2.374231
57.4,-2.430526
57.45,-2.480036
57.5,-2.331382
57.55,-2.366263
57.6,-2.464008
57.65,-2.309117
57.7,-2.177249
57.75,-1.875039
57.8,-1.724878
57.85,-1.815999
57.9,-1.977055
57.95,-2.139284
58,-2.322837
58.05,-2.403451
58.1,-2.351223
58.15,-2.338718
58.2,-2.037797
58.25,-1.88002
58.3,-2.021924
58.35,-2.234148
58.4,-2.264517
58.45,-2.164571
58.5,-2.033125
58.55,-2.142756
58.6,-2.31669
58.65,-2.425365
58.7,-2.255386
58.75,-1.869107
58.8,-1.83597
58.85,-1.586301
58.9,-1.591516
58.95,-1.702694
59,-1.79183
59.05,-2.062508
59.1,-2.25573
59.15,-2.307517
59.2,-2.261477
59.25,-2.249389
59.3,-2.232174
59.35,-2.328264
59.4,-2.418877
59.45,-2.073575
59.5,-1.856049
59.55,-1.670652
59.6,-1.493456
59.65,-1.436743
59.7,-1.374585
59.75,-1.464537
59.8,-1.385516
59.85,-1.487852
59.9,-1.677132
59.95,-1.692522
60,-1.725013
60.05,-2.074645
60.1,-2.072839
60.15,-1.830471
60.2,-1.909079
60.25,-2.137177
60.3,-2.197622
60.35,-2.263161
60.4,-2.249843
60.45,-1.96425
60.5,-1.966564
60.55,-1.989668
60.6,-1.861174
60.65,-1.576085
60.7,-1.155253
60.75,-0.9466965
60.8,-0.8873138
60.85,-0.9088953
60.9,-1.309796
60.95,-1.956198
61,-2.149353
61.05,-1.945143
61.1,-1.611376
61.15,-1.07616
61.2,-1.091687
61.25,-1.581251
61.3,-1.770786
61.35,-1.77642
61.4,-1.763544
61.45,-2.08126
61.5,-1.889587
61.55,-1.679556
61.6,-1.215788
61.65,-0.9836325
61.7,-1.086423
61.75,-1.594017
61.8,-1.988863
61.85,-1.998073
61.9,-1.879589
61.95,-1.962875
62,-1.999319
62.05,-2.015118
62.1,-1.846202
62.15,-1.649943
62.2,-1.30045
62.25,-1.265772
62.3,-1.393094
62.35,-1.440946
62.4,-1.646013
62.45,-1.886007
62.5,-2.077528
62.55,-2.117267
62.6,-2.25976
62.65,-2.220295
62.7,-2.040649
62.75,-1.724441
62.8,-1.633314
62.85,-1.307522
62.9,-1.295723
62.95,-1.797999
63,-1.936774
63.05,-1.932798
63.1,-1.973283
63.15,-1.830793
63.2,-1.803819
63.25,-1.932236
63.3,-1.821176
63.35,-1.650541
63.4,-1.683469
63.45,-1.400073
63.5,-1.338391
63.55,-1.480562
63.6,-1.615073
63.65,-1.74176
63.7,-1.699885
63.75,-1.556589
63.8,-1.384232
63.85,-1.644044
63.9,-1.593874
63.95,-1.496512
64,-1.416375
64.05,-1.172784
64.1,-1.070919
64.15,-0.9801204
64.2,-1.077052
64.25,-1.343599
64.3,-1.824903
64.35,-1.976879
64.4,-1.610442
64.45,-1.653553
64.5,-1.657063
64.55,-1.809268
64.6,-2.115855
64.65,-2.21017
64.7,-1.917573
64.75,-1.320225
64.8,-0.8470166
64.85,-0.8691753
64.9,-1.144389
64.95,-1.3788
65,-1.364722
65.05,-1.200143
65.1,-1.219805
65.15,-1.641759
65.2,-1.582247
65.25,-0.8994894
65.3,-8.419231E-02
65.35,-0.1703466
65.4,-0.7799515
65.45,-1.695537
65.5,-2.233379
65.55,-2.275764
65.6,-1.898601
65.65,-1.520486
65.7,-1.390305
65.75,-1.015762
65.8,-0.1830823
65.85,0.2534252
65.9,0.1370724
65.95,-0.3686048
66,-0.9935333
66.05,-1.298268
66.1,-1.271618
66.15,-1.164482
66.2,-1.45207
66.25,-1.424192
66.3,-1.313024
66.35,-1.269141
66.4,-1.592736
66.45,-1.758176
66.5,-1.755641
66.55,-1.580837
66.6,-1.481584
66.65,-1.443892
66.7,-1.33822
66.75,-1.373561
66.8,-1.436185
66.85,-1.748876
66.9,-2.022081
66.95,-2.06754
67,-2.068684
67.05,-1.899681
67.1,-2.027425
67.15,-2.058024
67.2,-2.045838
67.25,-1.97281
67.3,-1.719754
67.35,-1.417305
67.4,-1.178131
67.45,-1.314085
67.5,-1.528081
67.55,-1.784766
67.6,-1.944033
67.65,-1.949241
67.7,-1.878194
67.75,-1.886798
67.8,-1.767833
67.85,-1.918349
67.9,-1.839671
67.95,-2.007128
68,-1.971423
68.05,-1.962156
68.1,-2.096342
68.15,-1.91274
68.2,-1.945474
68.25,-1.742307
68.3,-1.489478
68.35,-1.218498
68.4,-1.221657
68.45,-1.130452
68.5,-0.9826809
68.55,-0.8289549
68.6,-0.7499003
68.65,-1.007922
68.7,-1.266887
68.75,-1.704882
68.8,-1.878597
68.85,-1.860327
68.9,-1.702221
68.95,-1.807013
69,-1.768601
69.05,-1.78362
69.1,-1.849094
69.15,-1.869439
69.2,-1.929255
69.25,-1.892187
69.3,-1.830761
69.35,-1.712996
69.4,-1.748585
69.45,-1.890031
69.5,-1.948333
69.55,-1.917747
69.6,-1.71238
69.65,-1.886363
69.7,-1.900726
69.75,-2.122509
69.8,-2.336347
69.85,-2.422672
69.9,-2.404101
69.95,-2.117413
70,-1.854578
70.05,-1.601001
70.1,-1.635656
70.15,-1.784783
70.2,-1.808962
70.25,-1.586087
70.3,-1.494453
70.35,-1.516945
70.4,-1.691132
70.45,-1.902024
70.5,-2.053778
70.55,-1.925846
70.6,-1.85567
70.65,-1.994735
70.7,-2.205697
70.75,-2.33358
70.8,-2.247069
70.85,-1.777176
70.9,-1.404606
70.95,-1.398478
71,-1.585871
71.05,-1.64335
71.1,-1.50825
71.15,-1.560451
71.2,-1.902704
71.25,-1.91996
71.3,-1.921025
71.35,-1.973151
71.4,-1.792648
71.45,-1.891258
71.5,-2.206828
71.55,-2.239894
71.6,-2.225767
71.65,-2.342316
71.7,-2.360679
71.75,-2.040619
71.8,-1.744919
71.85,-1.682757
71.9,-1.793887
71.95,-2.109629
72,-2.323852
72.05,-2.401219
72.1,-2.050483
72.15,-2.035514
72.2,-2.078192
72.25,-1.880302
72.3,-1.716425
72.35,-1.800697
72.4,-1.900882
72.45,-1.71603
72.5,-1.512503
72.55,-1.266995
72.6,-0.677875
72.65,-0.8532219
72.7,-1.342466
72.75,-1.516405
72.8,-1.50882
72.85,-1.558108
72.9,-1.44422
72.95,-1.281762
73,-1.510831
73.05,-1.737584
73.1,-1.638216
73.15,-1.746219
73.2,-1.850833
73.25,-1.765661
73.3,-1.6942
73.35,-1.806422
73.4,-1.5805
73.45,-1.017182
73.5,-0.9786735
73.55,-1.058581
73.6,-1.462672
73.65,-2.058688
73.7,-2.292657
73.75,-2.159002
73.8,-1.622376
73.85,-1.595501
73.9,-1.646638
73.95,-1.390323
74,-0.8849744
74.05,-0.4860198
74.1,-1.076361
74.15,-1.431404
74.2,-1.887718
74.25,-2.074613
74.3,-1.940403
74.35,-1.875438
74.4,-2.011726
74.45,-1.927873
74.5,-1.735249
74.55,-1.544369
74.6,-1.3735
74.65,-1.30344
74.7,-1.339008
74.75,-1.185088
74.8,-1.344209
74.85,-1.3647
74.9,-1.173409
74.95,-1.201903
75,-0.9613074
75.05,-0.8175548
75.1,-1.165158
75.15,-1.637483
75.2,-1.958352
75.25,-1.671123
75.3,-1.364924
75.35,-1.170065
75.4,-1.301273
75.45,-1.714766
75.5,-1.790683
75.55,-1.894031
75.6,-1.955784
75.65,-1.874257
75.7,-1.687377
75.75,-1.630494
75.8,-1.771294
75.85,-1.953602
75.9,-2.404364
75.95,-2.056904
76,-1.254046
76.05,-0.7421451
76.1,-0.5023053
76.15,-0.4452756
76.2,-0.3687546
76.25,-0.734733
76.3,-1.281159
76.35,-1.862315
76.4,-1.720502
76.45,-1.759619
76.5,-1.815975
76.55,-1.987817
76.6,-2.223526
76.65,-1.97621
76.7,-1.508986
76.75,-1.291315
76.8,-1.587183
76.85,-1.869557
76.9,-1.973263
76.95,-1.87124
77,-1.745207
77.05,-1.219691
77.1,-0.9128736
77.15,-0.8922604
77.2,-0.8903437
77.25,-1.079439
77.3,-1.440348
77.35,-1.685803
77.4,-1.457587
77.45,-0.9200185
77.5,-0.6221037
77.55,-0.5024312
77.6,-0.9250848
77.65,-1.374773
77.7,-1.45636
77.75,-0.9367841
77.8,-0.385119
77.85,-0.3111825
77.9,-0.119348
77.95,0.1544309
78,0.306282
78.05,5.575318E-04
78.1,-0.4706998
78.15,-1.376125
78.2,-1.904788
78.25,-1.363736
78.3,-0.7737126
78.35,-0.4759925
78.4,-0.4365392
78.45,-1.080332
78.5,-0.8452907
78.55,-1.217345E-02
78.6,0.7327144
78.65,1.245214
78.7,1.270808
78.75,0.8599557
78.8,0.606779
78.85,0.6476477
78.9,0.7216957
78.95,0.9139313
79,1.083716
79.05,1.448981
79.1,1.685955
79.15,1.889431
79.2,2.433817
79.25,3.082256
79.3,3.643036
79.35,3.920375
79.4,3.405581
79.45,3.121199
79.5,3.338604
79.55,3.401082
79.6,4.472099
79.65,5.246473
79.7,5.646368
79.75,6.089678
79.8,6.655388
79.85,6.839972
79.9,6.468408
79.95,6.201613
80,5.787447
80.05,5.794169
80.1,5.981994
80.15,6.198977
80.2,6.634327
80.25,7.227167
80.3,7.766642
80.35,8.155648
80.4,8.44451
80.45,9.454749
80.5,9.958946
80.55,10.59915
80.6,10.6138
80.65,10.7413
80.7,10.95905
80.75,11.72419
80.8,12.56038
80.85,12.4793
80.9,12.33066
80.95,12.08503
81,12.30782
81.05,13.09835
81.1,13.78154
81.15,14.90844
81.2,16.13158
81.25,17.37375
81.3,18.48064
81.35,20.09426
81.4,21.04222
81.45,22.11191
81.5,23.61952
81.55,25.1385
81.6,25.92676
81.65,26.33238
81.7,27.80468
81.75,29.92163
81.8,32.30798
81.85,34.45827
81.9,36.28884
81.95,38.00255
82,39.64578
82.05,42.02892
82.1,43.74326
82.15,45.39325
82.2,47.49083
82.25,49.85299
82.3,51.49362
82.35,52.75483
82.4,54.30948
82.45,56.15889
82.5,58.63334
82.55,61.52505
82.6,65.27296
82.65,67.08841
82.7,68.98444
82.75,71.20847
82.8,72.92046
82.85,75.09103
82.9,77.42776
82.95,79.18029
83,81.30426
83.05,84.43217
83.1,87.24107
83.15,88.50692
83.2,89.24279
83.25,90.36299
83.3,91.96577
83.35,93.36259
83.4,94.34662
83.45,95.09462
83.5,96.37135
83.55,97.53553
83.6,98.66309
83.65,99.9435
83.7,101.3176
83.75,101.76
83.8,103.2717
83.85,104.7414
83.9,105.8251
83.95,107.5265
84,108.4933
84.05,108.0317
84.1,107.5831
84.15,108.5213
84.2,109.663
84.25,111.1995
84.3,112.0974
84.35,113.1539
84.4,114.6899
84.45,116.1561
84.5,116.3479
84.55,116.7395
84.6,117.5512
84.65,117.8839
84.7,120.5522
84.75,122.8941
84.8,125.9683
84.85,129.8207
84.9,133.5059
84.95,135.9768
85,137.7709
85.05,139.6783
85.1,143.0944
85.15,147.6822
85.2,152.3773
85.25,158.0604
85.3,163.2947
85.35,167.8629
85.4,171.4511
85.45,173.5718
85.5,176.6173
85.55,180.6911
85.6,184.8485
85.65,188.7048
85.7,191.9115
85.75,193.3092
85.8,195.3387
85.85,196.7243
85.9,198.3857
85.95,199.3097
86,200.8176
86.05,201.5574
86.1,201.467
86.15,200.8931
86.2,200.8418
86.25,200.7547
86.3,200.8437
86.35,199.9715
86.4,197.7489
86.45,194.1467
86.5,191.3015
86.55,187.9543
86.6,183.467
86.65,177.1906
86.7,171.0605
86.75,164.4993
86.8,158.6472
86.85,153.1859
86.9,146.819
86.95,141.5881
87,137.2458
87.05,132.964
87.1,125.7956
87.15,118.5294
87.2,111.122
87.25,105.0086
87.3,100.2906
87.35,96.16386
87.4,90.87605
87.45,85.79807
87.5,82.67746
87.55,78.68769
87.6,75.16286
87.65,70.73625
87.7,66.33006
87.75,62.47456
87.8,61.36171
87.85,60.48989
87.9,59.17142
87.95,56.34153
88,52.84095
88.05,50.03589
88.1,50.53099
88.15,50.29241
88.2,48.97223
88.25,47.1293
88.3,44.96125
88.35,43.24785
88.4,42.78288
88.45,41.37288
88.5,40.69654
88.55,41.03531
88.6,41.55756
88.65,41.0245
88.7,40.18403
88.75,39.64088
88.8,39.33732
88.85,38.85195
88.9,37.95235
88.95,37.17089
89,36.00579
89.05,35.69437
89.1,36.02449
89.15,36.46872
89.2,36.9811
89.25,37.34983
89.3,37.85802
89.35,37.37417
89.4,37.76892
89.45,38.38366
89.5,38.55851
89.55,39.32072
89.6,38.94693
89.65,38.56439
89.7,37.98796
89.75,38.18586
89.8,37.82262
89.85,37.71807
89.9,39.07858
89.95,39.44023
90,39.72258
90.05,40.04774
90.1,39.92698
90.15,38.56628
90.2,37.75387
90.25,37.87774
90.3,38.22858
90.35,38.74877
90.4,38.97353
90.45,38.90124
90.5,39.00183
90.55,40.00329
90.6,41.33381
90.65,41.66991
90.7,41.34747
90.75,40.61225
90.8,40.25824
90.85,40.64108
90.9,41.94653
90.95,43.05551
91,44.01519
91.05,43.18268
91.1,42.97256
91.15,42.85927
91.2,43.56702
91.25,44.71191
91.3,45.5769
91.35,46.06137
91.4,45.50832
91.45,45.21359
91.5,44.79758
91.55,44.80358
91.6,44.5603
91.65,44.43207
91.7,44.61322
91.75,44.97084
91.8,44.90154
91.85,44.44256
91.9,43.65316
91.95,42.80801
92,42.60804
92.05,42.84384
92.1,43.34781
92.15,42.46211
92.2,40.36011
92.25,38.17389
92.3,36.42551
92.35,35.50543
92.4,35.53691
92.45,35.59763
92.5,34.85662
92.55,34.11336
92.6,32.99926
92.65,31.2398
92.7,29.30124
92.75,28.26264
92.8,28.13778
92.85,28.28382
92.9,28.27854
92.95,27.59712
93,26.21454
93.05,25.49678
93.1,25.71276
93.15,25.9472
93.2,25.7346
93.25,25.32019
93.3,24.26926
93.35,23.28061
93.4,21.95491
93.45,21.46159
93.5,21.64091
93.55,22.01344
93.6,22.19838
93.65,22.14815
93.7,21.50297
93.75,20.60675
93.8,20.28607
93.85,19.93434
93.9,19.58925
93.95,19.18037
94,19.48931
94.05,19.30273
94.1,19.49147
94.15,19.66276
94.2,19.31206
94.25,19.29626
94.3,19.2064
94.35,18.86849
94.4,18.17805
94.45,17.59594
94.5,16.87108
94.55,17.0549
94.6,17.00505
94.65,16.68406
94.7,16.17262
94.75,15.60043
94.8,15.1936
94.85,14.60352
94.9,14.38491
94.95,14.08991
95,14.93289
95.05,15.50812
95.1,16.19688
95.15,16.16111
95.2,15.85868
95.25,15.72781
95.3,15.42517
95.35,15.05203
95.4,14.72412
95.45,14.34466
95.5,13.91285
95.55,13.62165
95.6,13.12417
95.65,12.54504
95.7,11.61522
95.75,12.08989
95.8,13.04414
95.85,14.0186
95.9,14.31433
95.95,13.69137
96,12.42829
96.05,11.25334
96.1,10.69646
96.15,10.12031
96.2,9.732711
96.25,9.281007
96.3,8.925327
96.35,9.188191
96.4,9.844269
96.45,10.1738
96.5,10.43871
96.55,10.24182
96.6,10.14691
96.65,9.561226
96.7,9.033754
96.75,8.984056
96.8,9.17325
96.85,9.076942
96.9,8.404761
96.95,7.915436
97,7.656772
97.05,8.632931
97.1,9.490849
97.15,8.837324
97.2,7.322973
97.25,6.001008
97.3,5.715053
97.35,6.407341
97.4,7.117619
97.45,7.254381
97.5,6.768171
97.55,6.335764
97.6,6.005451
97.65,5.921804
97.7,5.995816
97.75,6.465827
97.8,6.098182
97.85,6.515794
97.9,7.197495
97.95,6.932031
98,6.183577
98.05,5.735456
98.1,5.426022
98.15,5.213386
98.2,5.702583
98.25,5.806939
98.3,5.759367
98.35,5.91757
98.4,5.409018
98.45,4.728883
98.5,3.949999
98.55,3.926733
98.6,3.846686
98.65,4.03493
98.7,4.390815
98.75,4.954936
98.8,5.721595
98.85,5.952016
98.9,5.667045
98.95,4.438282
99,3.479984
99.05,3.372182
99.1,3.841563
99.15,4.307605
99.2,4.298121
99.25,4.087732
99.3,3.835005
99.35,3.64273
99.4,3.412447
99.45,2.967393
99.5,2.747356
99.55,2.525057
99.6,3.158058
99.65,3.384545
99.7,3.160396
99.75,2.734193
99.8,2.189799
99.85,2.025131
99.9,2.29696
99.95,2.694052
100,2.442437
100.05,2.307403
100.1,1.976941
100.15,2.092911
100.2,1.828836
100.25,1.676822
100.3,1.855452
100.35,2.165756
100.4,2.397328
100.45,2.035838
100.5,1.58978
100.55,1.296123
100.6,1.543984
100.65,1.777703
100.7,1.446924
100.75,1.509663
100.8,1.661909
100.85,1.459195
100.9,1.136747
100.95,0.675007
101,-2.748022E-02
101.05,-0.4445952
101.1,0.1256747
101.15,0.2591655
101.2,-9.919987E-02
101.25,-0.6151426
101.3,-0.7948307
101.35,-0.5111317
101.4,0.1602801
101.45,0.7733578
101.5,1.11387
101.55,1.438485
101.6,0.8428206
101.65,1.380195E-03
101.7,-0.4702084
101.75,-0.2890791
101.8,0.04631
101.85,0.6845077
101.9,1.148737
101.95,1.573119
102,1.329784
102.05,0.3165836
102.1,-0.7776301
102.15,-0.9231571
102.2,-0.6984748
102.25,-0.239558
102.3,-0.1086907
102.35,-0.2370623
102.4,-0.3450206
102.45,-0.3922892
102.5,-0.5586333
102.55,-0.1450135
102.6,0.5910034
102.65,0.9074952
102.7,0.7316031
102.75,0.4222849
