Data File Name,2100 expert_High Sensitivity DNA Assay_DE54700632_2020-03-13_17-24-22_exports.xad
Data File Path,E:\201905_exports
Date Created,"Saturday, March 14, 2020 12:24:22 AM"
Date Last Modified,"Tuesday, November 03, 2020 12:48:31 AM"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,High Sensitivity DNA
Assay Path,C:\Program Files\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,High Sensitivity DNA Assay
Assay Version,1.03
 
Number of Samples Run,8
 
Sample Name,Ladder
Number of Events,2121
 
Time,Value
86.45,-2.699557
86.5,-2.44008
86.55,-2.500794
86.6,-2.49819
86.65,-2.525909
86.7,-2.591847
86.75,-2.485199
86.8,-2.59975
86.85,-2.642342
86.9,-2.759109
86.95,-2.971044
87,-2.935582
87.05,-2.859898
87.1,-2.662223
87.15,-2.648568
87.2,-2.669029
87.25,-2.915939
87.3,-3.181133
87.35,-3.080321
87.4,-2.875523
87.45,-2.596638
87.5,-2.154865
87.55,-1.431749
87.6,-0.3533084
87.65,1.685146
87.7,5.135772
87.75,10.22703
87.8,17.55389
87.85,26.80395
87.9,40.76631
87.95,58.00109
88,78.52982
88.05,101.3354
88.1,124.4544
88.15,146.9781
88.2,166.3427
88.25,180.6707
88.3,188.0464
88.35,191.1638
88.4,187.4005
88.45,176.6719
88.5,160.2338
88.55,139.772
88.6,116.3443
88.65,93.80487
88.7,74.22065
88.75,56.16376
88.8,41.65161
88.85,30.87899
88.9,22.61678
88.95,15.58604
89,10.83718
89.05,7.441119
89.1,5.321067
89.15,3.708202
89.2,2.179274
89.25,0.8296791
89.3,-6.640624E-02
89.35,-0.3733852
89.4,-0.4593761
89.45,-0.823633
89.5,-1.369544
89.55,-1.605199
89.6,-1.956467
89.65,-2.239531
89.7,-2.17849
89.75,-2.230982
89.8,-2.23275
89.85,-2.187785
89.9,-2.234724
89.95,-2.400898
90,-2.449901
90.05,-2.564867
90.1,-2.537702
90.15,-2.520434
90.2,-2.440525
90.25,-2.437922
90.3,-2.513398
90.35,-2.436221
90.4,-1.999921
90.45,-1.226074
90.5,-0.4195346
90.55,1.707758
90.6,5.208523
90.65,10.53266
90.7,17.76758
90.75,28.1234
90.8,41.10727
90.85,57.07375
90.9,75.36088
90.95,94.6755
91,115.7061
91.05,138.0244
91.1,158.731
91.15,173.1077
91.2,181.3958
91.25,183.8194
91.3,180.5252
91.35,172.9252
91.4,161.8002
91.45,145.6286
91.5,125.8985
91.55,106.0618
91.6,86.52695
91.65,68.90956
91.7,53.55773
91.75,40.8636
91.8,29.93474
91.85,21.99546
91.9,15.94682
91.95,10.96913
92,7.063811
92.05,4.615656
92.1,3.523066
92.15,2.408943
92.2,1.535342
92.25,0.6337095
92.3,-0.1801297
92.35,-0.6145595
92.4,-0.6015103
92.45,-0.7108274
92.5,-0.713114
92.55,-0.6319517
92.6,-1.072704
92.65,-1.465556
92.7,-1.752104
92.75,-1.971519
92.8,-1.966894
92.85,-2.107239
92.9,-2.13765
92.95,-2.241988
93,-2.344486
93.05,-2.33205
93.1,-2.273609
93.15,-2.481423
93.2,-2.73776
93.25,-2.839753
93.3,-2.94909
93.35,-2.969703
93.4,-2.683388
93.45,-2.644032
93.5,-2.716626
93.55,-2.874633
93.6,-2.947878
93.65,-3.064706
93.7,-2.825895
93.75,-2.586241
93.8,-2.609512
93.85,-2.668704
93.9,-2.533648
93.95,-2.495409
94,-2.661418
94.05,-2.770848
94.1,-3.0437
94.15,-3.130279
94.2,-3.074539
94.25,-2.935044
94.3,-2.88494
94.35,-2.597343
94.4,-1.940869
94.45,-1.225373
94.5,0.3224853
94.55,2.93966
94.6,6.591291
94.65,11.35899
94.7,17.69952
94.75,27.28022
94.8,38.22433
94.85,50.29898
94.9,65.6716
94.95,81.4444
95,99.80971
95.05,118.2132
95.1,134.4507
95.15,149.0225
95.2,163.0703
95.25,173.8342
95.3,176.9076
95.35,175.1418
95.4,170.695
95.45,163.7915
95.5,154.1251
95.55,141.4525
95.6,125.9041
95.65,109.7183
95.7,95.53288
95.75,81.17515
95.8,67.48156
95.85,55.14757
95.9,45.6825
95.95,37.73493
96,30.87576
96.05,25.13971
96.1,19.84504
96.15,15.46876
96.2,12.60782
96.25,10.18365
96.3,8.281543
96.35,7.076654
96.4,5.757053
96.45,4.497544
96.5,3.343324
96.55,2.266912
96.6,1.408652
96.65,1.209569
96.7,0.8769462
96.75,0.5872631
96.8,0.2420097
96.85,-0.2474805
96.9,-0.8397604
96.95,-1.117327
97,-1.299013
97.05,-1.568661
97.1,-1.459936
97.15,-1.600807
97.2,-2.061997
97.25,-2.280367
97.3,-2.338834
97.35,-2.451532
97.4,-2.516995
97.45,-2.603101
97.5,-2.972594
97.55,-3.002218
97.6,-2.705743
97.65,-2.556299
97.7,-2.481072
97.75,-2.416645
97.8,-2.678253
97.85,-2.85517
97.9,-2.626297
97.95,-2.507545
98,-2.491488
98.05,-2.601813
98.1,-2.788362
98.15,-2.942944
98.2,-3.035367
98.25,-3.121996
98.3,-3.192336
98.35,-3.324217
98.4,-3.408029
98.45,-3.280582
98.5,-3.517492
98.55,-3.64618
98.6,-3.529967
98.65,-3.340022
98.7,-3.130405
98.75,-2.96197
98.8,-2.838933
98.85,-2.883022
98.9,-3.189229
98.95,-3.179873
99,-3.23814
99.05,-3.275656
99.1,-3.240336
99.15,-3.218968
99.2,-3.316277
99.25,-3.456986
99.3,-3.315953
99.35,-3.418425
99.4,-3.516118
99.45,-3.320085
99.5,-3.259169
99.55,-3.322452
99.6,-3.666803
99.65,-3.698747
99.7,-3.69737
99.75,-3.590714
99.8,-3.178915
99.85,-3.10212
99.9,-3.232905
99.95,-3.184984
100,-2.957935
100.05,-2.793371
100.1,-2.31748
100.15,-1.744482
100.2,-0.7656025
100.25,0.680095
100.3,2.984035
100.35,6.468453
100.4,11.36296
100.45,18.27943
100.5,27.55117
100.55,39.6982
100.6,54.48178
100.65,72.19221
100.7,90.86285
100.75,110.259
100.8,129.8611
100.85,148.4722
100.9,168.4841
100.95,188.3726
101,202.668
101.05,211.8605
101.1,218.0484
101.15,218.3106
101.2,217.2243
101.25,213.2342
101.3,199.2857
101.35,181.0389
101.4,159.8497
101.45,137.4954
101.5,117.6793
101.55,99.72382
101.6,80.84613
101.65,65.0774
101.7,52.48228
101.75,41.83927
101.8,33.54604
101.85,24.97163
101.9,16.67162
101.95,10.86101
102,7.569192
102.05,5.764252
102.1,4.230758
102.15,2.904472
102.2,1.612918
102.25,0.9602621
102.3,0.7777672
102.35,0.240446
102.4,-0.8906304
102.45,-1.774351
102.5,-2.194288
102.55,-2.093018
102.6,-1.966222
102.65,-1.897949
102.7,-2.00399
102.75,-2.259207
102.8,-2.12035
102.85,-1.906081
102.9,-1.746296
102.95,-1.194907
103,-0.3621069
103.05,0.6832
103.1,2.191057
103.15,4.039248
103.2,7.426951
103.25,12.94467
103.3,21.19347
103.35,31.33265
103.4,43.63308
103.45,57.506
103.5,72.79069
103.55,89.78928
103.6,108.8044
103.65,129.7437
103.7,151.7556
103.75,172.5101
103.8,189.69
103.85,206.2195
103.9,217.8793
103.95,222.5775
104,222.4283
104.05,217.511
104.1,207.5547
104.15,198.1576
104.2,187.1056
104.25,171.8964
104.3,155.6825
104.35,137.976
104.4,120.4471
104.45,103.9505
104.5,86.62885
104.55,68.96541
104.6,54.07184
104.65,41.94939
104.7,33.52977
104.75,27.14068
104.8,20.782
104.85,15.76152
104.9,11.1852
104.95,7.26533
105,4.315575
105.05,2.350437
105.1,1.840468
105.15,1.609683
105.2,1.065821
105.25,0.6554754
105.3,0.3510038
105.35,0.2749576
105.4,0.1179402
105.45,-0.1855666
105.5,-0.3994782
105.55,-0.8055199
105.6,-1.379228
105.65,-1.659029
105.7,-1.456956
105.75,-1.211513
105.8,-0.9702377
105.85,-0.6311814
