Data File Name,2100 expert_High Sensitivity DNA Assay_DE54700632_2020-03-13_17-24-22_exports.xad
41,60.70879
41.05,62.90721
41.1,58.09337
41.15,47.91658
41.2,35.40787
41.25,22.8284
41.3,12.79289
41.35,6.651306
41.4,3.750565
41.45,2.410294
41.5,2.338699
41.55,2.305771
41.6,1.975052
41.65,1.456924
41.7,1.254883
41.75,1.220627
41.8,1.078705
41.85,0.920578
41.9,1.236725
41.95,1.302872
42,1.045547
42.05,0.7657318
42.1,0.8391876
42.15,0.61203
42.2,0.932785
42.25,0.9572754
42.3,1.213577
42.35,1.169449
42.4,0.9067078
42.45,1.01947
42.5,1.439697
42.55,1.705566
42.6,2.059418
42.65,1.455261
42.7,1.377487
42.75,1.111557
42.8,0.795578
42.85,0.8487701
42.9,1.222504
42.95,1.534485
43,1.455139
43.05,1.364624
43.1,1.765457
43.15,1.573761
43.2,1.597229
43.25,1.713531
43.3,2.035004
43.35,1.918167
43.4,1.499313
43.45,1.26506
43.5,1.142487
43.55,0.8918304
43.6,1.028427
43.65,1.095657
43.7,1.409027
43.75,1.193466
43.8,1.369247
43.85,1.641418
43.9,1.834915
43.95,1.766815
44,1.652435
44.05,1.373154
44.1,1.378403
44.15,1.431335
44.2,1.783661
44.25,1.830124
44.3,1.947098
44.35,1.803558
44.4,1.345703
44.45,1.169434
44.5,1.334
44.55,1.661911
44.6,1.73912
44.65,1.611511
44.7,1.45517
44.75,1.316101
44.8,1.321289
44.85,1.525772
44.9,1.747437
44.95,2.044846
45,1.879944
45.05,1.707962
45.1,1.594269
45.15,1.423218
45.2,0.9471436
45.25,0.7478333
45.3,1.136688
45.35,1.438065
45.4,1.795868
45.45,1.947723
45.5,1.842087
45.55,1.381042
45.6,1.29895
45.65,1.320969
45.7,1.595062
45.75,1.632782
45.8,2.362
45.85,2.71254
45.9,2.899261
45.95,3.265045
46,3.379959
46.05,2.793274
46.1,2.285187
46.15,1.955521
46.2,1.869095
46.25,1.576614
46.3,1.792816
46.35,2.064514
46.4,2.167923
46.45,2.245712
46.5,2.463806
46.55,2.551697
46.6,2.462097
46.65,2.163025
46.7,2.083694
46.75,1.627625
46.8,1.521332
46.85,1.319809
46.9,1.45607
46.95,1.75235
47,1.979919
47.05,1.868362
47.1,2.089432
47.15,1.990234
47.2,2.394852
47.25,2.385849
47.3,2.443253
47.35,2.515381
47.4,2.107117
47.45,1.868423
47.5,1.981323
47.55,2.013107
47.6,2.105911
47.65,2.03624
47.7,2.145828
47.75,2.136475
47.8,2.190948
47.85,2.477112
47.9,2.600388
47.95,2.613831
48,2.662659
48.05,2.4655
48.1,2.340714
48.15,2.14386
48.2,2.187866
48.25,2.096329
48.3,2.192352
48.35,2.013794
48.4,1.79213
48.45,1.624512
48.5,2.112717
48.55,2.490295
48.6,3.090912
48.65,3.529099
48.7,3.529404
48.75,2.847473
48.8,2.454941
48.85,2.388779
48.9,2.419525
48.95,2.707611
49,3.176483
49.05,3.221451
49.1,2.935654
49.15,2.898163
49.2,2.937057
49.25,2.69249
49.3,2.706711
49.35,2.970078
49.4,2.928879
49.45,2.870224
49.5,3.058914
49.55,2.998413
49.6,2.763138
49.65,2.787949
49.7,3.15036
49.75,3.471054
49.8,3.630173
49.85,3.586029
49.9,3.380478
49.95,3.196121
50,3.428238
50.05,3.874802
50.1,4.303665
50.15,4.363235
50.2,4.100891
50.25,3.664246
50.3,3.278046
50.35,3.093262
50.4,3.106812
50.45,3.429825
50.5,3.674728
50.55,4.001801
50.6,4.102005
50.65,3.942368
50.7,3.931839
50.75,4.044754
50.8,4.375198
50.85,4.702194
50.9,4.785446
50.95,4.9207
51,4.849976
51.05,4.602112
51.1,4.521057
51.15,4.470352
51.2,4.615158
51.25,4.474838
51.3,4.544556
51.35,4.543594
51.4,4.391495
51.45,4.030182
51.5,4.495743
51.55,4.890762
51.6,5.007629
51.65,4.820374
51.7,4.740417
51.75,4.502396
51.8,4.43158
51.85,4.502151
51.9,4.966965
51.95,4.962357
52,4.701019
52.05,4.561905
52.1,4.894547
52.15,5.464218
52.2,5.625687
52.25,5.580063
52.3,5.5616
52.35,5.229553
52.4,4.845901
52.45,4.903305
52.5,5.245483
52.55,5.474792
52.6,5.459595
52.65,5.497604
52.7,5.761551
52.75,5.663559
52.8,5.700867
52.85,5.6203
52.9,5.685547
52.95,5.655609
53,5.526321
53.05,5.316086
53.1,5.640411
53.15,6.06752
53.2,6.536682
53.25,7.039368
53.3,7.539581
53.35,7.595612
53.4,7.335434
53.45,6.987625
53.5,7.011826
53.55,6.83876
53.6,6.537888
53.65,6.527924
53.7,6.524933
53.75,6.686234
53.8,6.684128
53.85,6.632629
53.9,6.712784
53.95,6.44841
54,6.160049
54.05,6.028946
54.1,6.065643
54.15,5.932465
54.2,5.775909
54.25,5.546875
54.3,5.636581
54.35,5.676758
54.4,5.641479
54.45,5.578018
54.5,5.795258
54.55,5.695862
54.6,5.58812
54.65,5.360764
54.7,5.465195
54.75,5.889618
54.8,6.290649
54.85,6.519852
54.9,6.601517
54.95,6.216812
55,5.852707
55.05,5.563492
55.1,5.715927
55.15,6.139236
55.2,6.356552
55.25,6.298981
55.3,6.289291
55.35,6.131485
55.4,6.133728
55.45,6.099579
55.5,6.4832
55.55,6.712601
55.6,6.556396
55.65,6.119171
55.7,6.04039
55.75,6.386612
55.8,6.917618
55.85,7.060455
55.9,7.306442
55.95,7.134171
56,6.863251
56.05,6.620041
56.1,6.872192
56.15,7.044449
56.2,7.256897
56.25,7.19838
56.3,7.581924
56.35,7.804749
56.4,7.996719
56.45,8.019287
56.5,8.299347
56.55,8.305069
56.6,8.165512
56.65,8.111511
56.7,8.29924
56.75,8.323013
56.8,8.466721
56.85,8.364059
56.9,8.462769
56.95,8.328049
57,8.568436
57.05,8.926971
57.1,9.334045
57.15,9.568665
57.2,10.06985
57.25,10.36664
57.3,10.71068
57.35,10.89441
57.4,11.06313
57.45,10.83696
57.5,10.76547
57.55,10.4874
57.6,10.47722
57.65,10.32399
57.7,10.62048
57.75,10.80368
57.8,10.86777
57.85,10.79393
57.9,10.84105
57.95,10.60826
58,10.26274
58.05,9.71489
58.1,9.892471
58.15,10.24065
58.2,10.55702
58.25,11.03522
58.3,11.37723
58.35,11.00508
58.4,10.36385
58.45,9.830566
58.5,9.736694
58.55,9.71579
58.6,9.782715
58.65,10.0282
58.7,10.01436
58.75,9.859818
58.8,9.843796
58.85,9.555161
58.9,9.745239
58.95,9.813812
59,9.661194
59.05,9.131729
59.1,8.82489
59.15,8.620651
59.2,8.605652
59.25,8.373917
59.3,8.547073
59.35,8.595718
59.4,8.965942
59.45,8.947525
59.5,9.239746
59.55,9.28511
59.6,9.03476
59.65,8.575851
59.7,8.32962
59.75,8.349503
59.8,8.432571
59.85,8.369568
59.9,8.758392
59.95,8.938354
60,8.818817
60.05,8.603897
60.1,8.444427
60.15,8.125351
60.2,8.068405
60.25,7.981857
60.3,8.123199
60.35,8.291641
60.4,8.320404
60.45,8.158295
60.5,7.998474
60.55,7.332535
60.6,6.959396
60.65,6.878311
60.7,7.238831
60.75,7.448593
60.8,7.868576
60.85,7.851715
60.9,7.798233
60.95,7.713135
61,7.720581
61.05,8.871323
61.1,10.01477
61.15,10.39214
61.2,10.23207
61.25,8.964645
61.3,7.8228
61.35,6.964478
61.4,6.549622
61.45,6.908356
61.5,7.255829
61.55,7.479813
61.6,7.575333
61.65,7.186646
61.7,7.509598
61.75,7.782379
61.8,8.46817
61.85,8.69104
61.9,8.540131
61.95,7.406525
62,6.353165
62.05,5.809433
62.1,6.156693
62.15,6.412842
62.2,6.925018
62.25,6.99234
62.3,7.213577
62.35,7.085983
62.4,7.169449
62.45,7.028793
62.5,6.773819
62.55,6.491028
62.6,6.593262
62.65,6.621414
62.7,6.846481
62.75,6.713211
62.8,6.477539
62.85,6.130554
62.9,6.104797
62.95,6.393356
63,6.511917
63.05,6.552475
63.1,6.592575
63.15,6.172943
63.2,5.873947
63.25,5.76178
63.3,6.200317
63.35,6.545624
63.4,6.748245
63.45,6.722137
63.5,6.698395
63.55,6.282089
63.6,5.734039
63.65,5.712204
63.7,6.152191
63.75,6.552811
63.8,7.069687
63.85,7.189011
63.9,7.12883
63.95,6.648544
64,6.259735
64.05,6.160217
64.1,6.299728
64.15,6.371399
64.2,6.444031
64.25,6.321411
64.3,6.623779
64.35,6.609818
64.4,6.539246
64.45,6.382034
64.5,6.300217
64.55,6.316681
64.6,6.478607
64.65,6.708817
64.7,7.365387
64.75,7.500259
64.8,7.445801
64.85,7.110489
64.9,6.798676
64.95,6.433929
65,6.170685
65.05,5.979767
65.1,5.972107
65.15,5.90181
65.2,5.941986
65.25,6.171707
65.3,6.375687
65.35,6.208023
65.4,6.189041
65.45,5.964264
65.5,5.797318
65.55,6.001389
65.6,6.055603
65.65,5.809402
65.7,5.631027
65.75,5.502731
65.8,5.607178
65.85,5.619003
65.9,5.778259
65.95,5.696335
66,5.291718
66.05,5.048828
66.1,5.171341
66.15,5.26387
66.2,5.313049
66.25,5.182587
66.3,5.243912
66.35,5.362564
66.4,5.304474
66.45,5.051483
66.5,5.142883
66.55,4.967178
66.6,4.79805
66.65,4.483871
66.7,4.392426
66.75,4.595383
66.8,4.605835
66.85,4.704224
66.9,5.119125
66.95,5.417313
67,5.658539
67.05,5.809082
67.1,5.780807
67.15,5.437485
67.2,4.860306
67.25,4.468903
67.3,4.743698
67.35,4.940262
67.4,4.862289
67.45,4.80101
67.5,4.706299
67.55,4.99321
67.6,5.242065
67.65,5.393936
67.7,5.697433
67.75,5.365784
67.8,5.025589
67.85,4.566116
67.9,4.439102
67.95,4.087158
68,4.037766
68.05,4.483353
68.1,5.035919
68.15,4.990494
68.2,5.087753
68.25,4.634888
68.3,4.402908
68.35,4.088257
68.4,4.220688
68.45,4.521805
68.5,5.002106
68.55,5.421173
68.6,5.871628
68.65,5.760849
68.7,5.659821
68.75,5.40596
68.8,5.219177
68.85,4.900024
68.9,4.658661
68.95,4.4935
69,4.511993
69.05,4.593765
69.1,4.882706
69.15,5.044174
69.2,4.867172
69.25,4.332428
69.3,4.443481
69.35,4.77916
69.4,5.157761
69.45,5.214828
69.5,5.387482
69.55,5.048798
69.6,4.672821
69.65,4.543716
69.7,4.666489
69.75,4.637985
69.8,4.957092
69.85,5.360794
69.9,5.61058
69.95,5.328262
70,5.225204
70.05,4.993622
70.1,4.834946
70.15,5.068481
70.2,5.29924
70.25,5.279602
70.3,5.180023
70.35,5.179153
70.4,5.29866
70.45,5.091217
70.5,5.240967
70.55,5.360382
70.6,5.225281
70.65,5.200516
70.7,5.459229
70.75,5.57872
70.8,5.813385
70.85,5.737274
70.9,5.895584
70.95,5.673676
71,5.135773
71.05,4.966736
71.1,5.490311
71.15,6.041824
71.2,6.558365
71.25,6.354645
71.3,6.007187
71.35,5.552094
71.4,5.010864
71.45,4.892441
71.5,5.140564
71.55,5.290817
71.6,5.360718
71.65,5.156799
71.7,5.324203
71.75,5.069443
71.8,4.848618
71.85,4.887421
71.9,5.256042
71.95,5.443253
72,5.604874
72.05,5.511078
72.1,5.568359
72.15,5.564835
72.2,5.697891
72.25,5.888763
72.3,5.986084
72.35,6.05545
72.4,6.291199
72.45,6.452759
72.5,7.043915
72.55,7.563019
72.6,7.522568
72.65,7.615097
72.7,7.765228
72.75,8.140015
72.8,8.655594
72.85,8.623764
72.9,8.667755
72.95,8.608597
73,8.713882
73.05,9.18956
73.1,9.581558
73.15,10.01497
73.2,10.13335
73.25,9.884018
73.3,10.01839
73.35,10.02266
73.4,9.926544
73.45,9.819702
73.5,9.907257
73.55,10.06586
73.6,10.17873
73.65,10.31738
73.7,10.65688
73.75,10.8586
73.8,11.19678
73.85,11.39914
73.9,11.89006
73.95,12.00356
74,11.64101
74.05,11.14522
74.1,10.90363
74.15,10.7079
74.2,10.73352
74.25,10.90715
74.3,11.29097
74.35,11.06544
74.4,10.67375
74.45,10.61804
74.5,10.74066
74.55,10.60204
74.6,10.44707
74.65,10.45613
74.7,10.64729
74.75,10.39856
74.8,10.37544
74.85,10.42036
74.9,10.35725
74.95,10.23793
75,10.13341
75.05,10.06311
75.1,10.21536
75.15,10.35632
75.2,10.6438
75.25,10.82243
75.3,11.0166
75.35,11.02342
75.4,10.74864
75.45,10.15402
75.5,9.915009
75.55,9.627655
75.6,9.437424
75.65,9.487381
75.7,9.784943
75.75,9.734116
75.8,9.371429
75.85,8.639069
75.9,8.467514
75.95,8.276917
76,8.198395
76.05,8.160599
76.1,8.191925
76.15,7.851715
76.2,7.491745
76.25,7.108292
76.3,7.341705
76.35,7.344986
76.4,7.160995
76.45,7.136566
76.5,7.345657
76.55,7.465149
76.6,7.476807
76.65,7.274185
76.7,7.19548
76.75,6.897873
76.8,6.696472
76.85,6.750076
76.9,6.808273
76.95,6.729294
77,6.749557
77.05,6.567841
77.1,6.627914
77.15,6.962067
77.2,7.064758
77.25,7.122498
77.3,7.334396
77.35,7.536469
77.4,7.664536
77.45,7.450775
77.5,7.66098
77.55,7.645126
77.6,7.756256
77.65,8.011658
77.7,8.300003
77.75,8.587112
77.8,8.762726
77.85,8.798889
77.9,9.158081
77.95,9.108261
78,9.165253
78.05,9.001678
78.1,9.391479
78.15,9.874878
78.2,10.23929
78.25,10.39236
78.3,10.72711
78.35,10.62071
78.4,10.34038
78.45,10.11707
78.5,10.31624
78.55,10.44942
78.6,10.61041
78.65,10.75134
78.7,10.97951
78.75,11.11945
78.8,11.31534
78.85,11.57187
78.9,11.91743
78.95,11.87312
79,11.64526
79.05,11.51109
79.1,11.84094
79.15,12.32356
79.2,12.43896
79.25,12.81639
79.3,13.00766
79.35,12.69397
79.4,12.46602
79.45,12.54401
79.5,12.97803
79.55,13.45567
79.6,13.64015
79.65,13.99573
79.7,14.17097
79.75,14.2137
79.8,14.55469
79.85,15.06468
79.9,15.85338
79.95,16.33521
80,16.6266
80.05,16.73024
80.1,16.5838
80.15,16.45988
80.2,16.5386
80.25,16.81924
80.3,16.90096
80.35,17.35744
80.4,17.86343
80.45,18.50226
80.5,18.87534
80.55,19.37468
80.6,19.78964
80.65,20.34792
80.7,21.00818
80.75,21.54941
80.8,22.21996
80.85,22.4151
80.9,22.35448
80.95,23.00751
81,23.76236
81.05,24.8685
81.1,25.87285
81.15,26.95912
81.2,28.01965
81.25,28.56747
81.3,29.66724
81.35,30.51146
81.4,30.84949
81.45,31.27864
81.5,31.83676
81.55,32.73703
81.6,33.32751
81.65,34.37183
81.7,35.43837
81.75,35.76006
81.8,36.61555
81.85,37.28534
81.9,37.65492
81.95,37.95946
82,38.84149
82.05,39.98868
82.1,41.01851
82.15,41.88922
82.2,42.71974
82.25,43.27751
82.3,43.87743
82.35,44.77881
82.4,45.26567
82.45,45.88106
82.5,46.56805
82.55,47.28368
82.6,47.72029
82.65,47.98224
82.7,48.67834
82.75,49.40471
82.8,50.38737
82.85,51.43459
82.9,51.83588
82.95,52.10522
83,51.82166
83.05,52.03752
83.1,52.92113
83.15,53.68697
83.2,53.66011
83.25,54.28876
83.3,54.54991
83.35,54.93144
83.4,56.00987
83.45,56.59029
83.5,57.15065
83.55,57.49347
83.6,58.01501
83.65,59.18803
83.7,60.19049
83.75,61.58347
83.8,63.34084
83.85,64.07574
83.9,65.4041
83.95,66.7845
84,67.37111
84.05,68.02168
84.1,69.47392
84.15,70.94389
84.2,73.69649
84.25,76.38991
84.3,78.9521
84.35,81.46581
84.4,83.62523
84.45,86.53444
84.5,89.14091
84.55,91.31035
84.6,94.9828
84.65,98.30641
84.7,101.1056
84.75,105.6775
84.8,109.6087
84.85,114.142
84.9,118.2972
84.95,121.5733
85,125.9324
85.05,129.7461
85.1,133.5285
85.15,138.071
85.2,141.8402
85.25,146.7933
85.3,150.834
85.35,153.7589
85.4,156.6812
85.45,159.434
85.5,161.2212
85.55,162.8855
85.6,165.363
85.65,168.2469
85.7,169.7616
85.75,171.0376
85.8,172.1603
85.85,171.1065
85.9,169.0686
85.95,167.1623
86,167.5148
86.05,167.5802
86.1,167.8019
86.15,166.5348
86.2,164.3853
86.25,161.8605
86.3,159.2949
86.35,157.0649
86.4,154.9177
86.45,151.877
86.5,149.7845
86.55,147.2109
86.6,144.3432
86.65,141.594
86.7,138.1412
86.75,133.5908
86.8,128.7802
86.85,125.8618
86.9,123.3548
86.95,120.8536
87,118.6726
87.05,116.097
87.1,113.5525
87.15,110.804
87.2,108.7285
87.25,106.9882
87.3,104.0042
87.35,101.293
87.4,98.40581
87.45,95.6179
87.5,94.09508
87.55,92.45299
87.6,91.4474
87.65,90.59178
87.7,89.06886
87.75,87.2841
87.8,85.33705
87.85,83.93944
87.9,82.67577
87.95,81.04521
88,79.17308
88.05,77.10271
88.1,75.22734
88.15,74.11299
88.2,74.49065
88.25,74.1396
88.3,73.76994
88.35,73.18416
88.4,72.77519
88.45,72.69957
88.5,72.80687
88.55,72.34663
88.6,71.20601
88.65,70.01112
88.7,70.71806
88.75,71.02907
88.8,71.44368
88.85,70.82213
88.9,69.81209
88.95,68.21507
89,66.93964
89.05,66.69427
89.1,67.28442
89.15,66.4209
89.2,65.54968
89.25,64.13412
89.3,64.02946
89.35,64.28873
89.4,64.80962
89.45,65.25038
89.5,65.52821
89.55,64.84056
89.6,65.03508
89.65,65.14345
89.7,65.23546
89.75,64.96683
89.8,64.67358
89.85,64.44705
89.9,64.3378
89.95,64.21573
90,64.76932
90.05,64.73657
90.1,64.4256
90.15,64.30348
90.2,64.2791
90.25,64.66087
90.3,64.75919
90.35,65.11317
90.4,65.49214
90.45,65.8322
90.5,65.82826
90.55,65.52046
90.6,64.88005
90.65,64.39822
90.7,63.92593
90.75,64.0666
90.8,64.87497
90.85,65.58511
90.9,66.08603
90.95,66.7205
91,65.99469
91.05,65.25081
91.1,65.16658
91.15,65.19594
91.2,65.40201
91.25,65.10657
91.3,64.62054
91.35,63.59981
91.4,62.4138
91.45,62.15459
91.5,62.65434
91.55,62.55452
91.6,63.13947
91.65,63.4823
91.7,63.46107
91.75,63.65775
91.8,64.01617
91.85,63.58041
91.9,63.78835
91.95,63.63597
92,64.22043
92.05,64.40459
92.1,64.86302
92.15,65.57018
92.2,65.04097
92.25,63.77235
92.3,63.30319
92.35,62.15753
92.4,61.6488
92.45,61.32204
92.5,61.45386
92.55,61.53644
92.6,61.42079
92.65,61.89011
92.7,61.97815
92.75,61.4431
92.8,61.36488
92.85,61.08704
92.9,61.12288
92.95,61.10472
93,60.9592
93.05,60.41763
93.1,60.02148
93.15,60.11148
93.2,60.02786
93.25,60.0406
93.3,59.85394
93.35,59.7695
93.4,59.63553
93.45,60.02122
93.5,60.36093
93.55,60.19786
93.6,59.57819
93.65,58.95277
93.7,57.90692
93.75,57.30632
93.8,57.07123
93.85,57.57085
93.9,57.7383
93.95,58.05328
94,57.633
94.05,57.08531
94.1,56.703
94.15,57.01459
94.2,57.72252
94.25,58.37897
94.3,58.49432
94.35,58.21709
94.4,56.74016
94.45,55.8929
94.5,55.67542
94.55,55.30052
94.6,55.548
94.65,55.65057
94.7,55.86723
94.75,55.76385
94.8,55.80289
94.85,56.58366
94.9,57.62698
94.95,57.63504
95,57.12451
95.05,55.88704
95.1,54.69109
95.15,54.10332
95.2,54.02919
95.25,54.677
95.3,55.10789
95.35,54.3743
95.4,54.1935
95.45,54.09972
95.5,53.62137
95.55,53.26781
95.6,53.29492
95.65,53.89354
95.7,54.20097
95.75,54.31761
95.8,54.53065
95.85,54.14223
95.9,53.55434
95.95,53.78352
96,54.80643
96.05,55.22929
96.1,55.14005
96.15,54.6658
96.2,54.58789
96.25,54.29942
96.3,54.19824
96.35,54.59155
96.4,54.85939
96.45,55.21376
96.5,55.95929
96.55,56.21851
96.6,56.05307
96.65,54.78906
96.7,54.11621
96.75,53.69037
96.8,53.58636
96.85,53.97165
96.9,54.18312
96.95,54.42108
97,54.06369
97.05,53.71027
97.1,53.79721
97.15,53.5405
97.2,53.1405
97.25,53.26555
97.3,53.48325
97.35,53.38959
97.4,52.81207
97.45,53.14009
97.5,53.38977
97.55,53.57883
97.6,53.50882
97.65,53.22031
97.7,52.82025
97.75,52.21149
97.8,52.19122
97.85,52.48186
97.9,52.9828
97.95,53.31284
98,53.53185
98.05,53.90248
98.1,53.90787
98.15,54.1248
98.2,54.40849
98.25,54.03012
98.3,53.70343
98.35,53.85149
98.4,53.93182
98.45,53.78291
98.5,53.87405
98.55,54.21118
98.6,54.04652
98.65,53.37662
98.7,53.37695
98.75,53.87738
98.8,53.59192
98.85,53.71628
98.9,53.6011
98.95,53.86545
99,54.0262
99.05,53.32144
99.1,53.92709
99.15,54.24103
99.2,54.41949
99.25,54.32611
99.3,53.63153
99.35,53.49876
99.4,53.35355
99.45,53.56227
99.5,54.16396
99.55,54.07457
99.6,54.28419
99.65,53.63229
99.7,53.40746
99.75,53.88765
99.8,54.12708
99.85,54.31535
99.9,54.28705
99.95,54.3795
100,54.37192
100.05,54.34686
100.1,54.63464
100.15,55.12903
100.2,55.19464
100.25,55.04356
100.3,55.17386
100.35,54.6586
100.4,54.43552
100.45,54.79529
100.5,54.82355
100.55,55.44002
100.6,55.75102
100.65,56.26329
100.7,56.57755
100.75,56.31659
100.8,56.14584
100.85,56.03427
100.9,56.1946
100.95,56.62347
101,56.9025
101.05,57.17545
101.1,57.38745
101.15,57.53296
101.2,56.91484
101.25,57.00897
101.3,56.76593
101.35,56.91252
101.4,57.31744
101.45,57.27455
101.5,57.35001
101.55,56.4016
101.6,56.06906
101.65,56.16615
101.7,56.01381
101.75,55.9985
101.8,55.58333
101.85,55.3163
101.9,55.32246
101.95,55.79532
102,56.54483
102.05,56.19986
102.1,56.31071
102.15,56.14471
102.2,56.28516
102.25,56.24194
102.3,56.25752
102.35,56.0378
102.4,55.71939
102.45,55.79843
102.5,56.07855
102.55,56.25394
102.6,56.73636
102.65,56.87465
102.7,56.88539
102.75,56.65105
102.8,56.50583
102.85,56.71719
102.9,56.70656
102.95,57.2086
103,57.4955
103.05,57.14813
103.1,56.48219
103.15,55.90208
103.2,55.90187
103.25,55.86861
103.3,56.20552
103.35,56.63237
103.4,56.72469
103.45,56.41562
103.5,56.3624
103.55,55.77805
103.6,55.38803
103.65,55.57698
103.7,56.48735
103.75,57.18452
103.8,57.61243
103.85,56.97334
103.9,56.34747
103.95,55.93002
104,55.698
104.05,56.01866
104.1,56.24352
104.15,56.73112
104.2,56.71008
104.25,56.49193
104.3,56.18561
104.35,55.9437
104.4,56.01181
104.45,56.14859
104.5,56.3616
104.55,56.95934
104.6,56.64169
104.65,56.17772
104.7,55.40233
104.75,55.13737
104.8,55.08919
104.85,55.29254
104.9,56.01253
104.95,56.61858
105,56.0934
105.05,55.74603
105.1,54.94958
105.15,55.04674
105.2,55.60269
105.25,56.77303
105.3,57.6987
105.35,57.91776
105.4,57.93948
105.45,57.76442
105.5,57.45235
105.55,57.95624
105.6,57.85144
105.65,57.39619
105.7,56.60703
105.75,56.34666
105.8,56.69191
105.85,56.83717
105.9,57.11711
105.95,57.64499
106,57.0592
106.05,56.58432
106.1,56.39351
106.15,56.7388
106.2,56.80321
106.25,56.17418
106.3,55.85966
106.35,55.84576
106.4,55.26785
106.45,55.09921
106.5,55.15427
106.55,55.44971
106.6,55.23933
106.65,54.5154
106.7,54.59235
106.75,54.36514
106.8,54.01691
106.85,54.55646
106.9,55.2843
106.95,55.5314
107,55.20497
107.05,55.1591
107.1,54.80087
107.15,54.59853
107.2,54.17763
107.25,54.6032
107.3,54.66415
107.35,54.73834
107.4,55.56052
107.45,55.40239
